nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.387509231E-05  2.596717309E-05  9.682999981E+04  9.818735275E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.009523058E-04  2.134635421E-04  9.682999816E+04 -2.061775465E-04  2.919997303E+02  2.919997302E+02  9.999860853E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.442327733E-04  4.038030165E-05  9.682999822E+04 -2.073720750E-04  2.918750865E+02  2.918750864E+02  9.992618619E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919059945E-04  2.293117908E-04  9.682999961E+04 -1.826708620E-04  2.919999996E+02  2.919999995E+02  9.999998388E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.670135696E-05  1.185652572E-04  9.682999772E+04  6.148339827E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152384543E-03  1.813523346E-03  9.682999821E+04 -4.976378116E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.871518499E-04  8.250113969E-05  9.682999979E+04 -3.118736891E-04  2.919998305E+02  2.919998302E+02  9.999985026E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.292229162E-04  2.007552372E-04  9.682999867E+04 -2.460440305E-04  2.919999972E+02  2.919999970E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.388182879E-04  3.975351814E-05  9.682999996E+04 -2.025448364E-04  2.919950554E+02  2.919950552E+02  9.999911973E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009174153E-04  1.845133115E-04  9.682999978E+04 -2.325585789E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816701455E-03  1.775880223E-03  9.682999963E+04 -1.962905109E-04  2.919978293E+02  2.919978292E+02  9.999773289E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.649913436E-04  2.108200544E-05  9.682999883E+04 -2.449981287E-04  2.811415601E+02  2.811415599E+02  9.700002763E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.136426813E-04  5.851562910E-05  9.683000041E+04 -2.600843835E-04  2.910351253E+02  2.910351251E+02  9.980562380E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.689550286E-04  1.809971375E-04  9.682999910E+04 -1.013038348E-04  2.877196189E+02  2.877196189E+02  9.950894400E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.717278157E-04  3.616117787E-04  9.683000017E+04 -3.565644350E-05  2.868847591E+02  2.868847591E+02  9.980790829E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.640357058E-05  1.007678774E-04  9.682999996E+04  6.554187662E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116868309E-02  1.067877180E-02  9.682998811E+04 -1.424853843E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.294413997E-04  4.122482668E-05  9.683000111E+04 -2.917961877E-04  2.917660347E+02  2.917660345E+02  9.999992948E-01 
