nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371997231E-05  2.593173530E-05  9.682999981E+04  9.941436992E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.028047619E-04  2.151213072E-04  9.682999815E+04 -2.065177067E-04  2.919999577E+02  2.919999575E+02  9.999907617E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.474596616E-04  4.168919255E-05  9.682999822E+04 -2.094028596E-04  2.918655943E+02  2.918655942E+02  9.991259587E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917655551E-04  2.291679547E-04  9.682999961E+04 -1.826615387E-04  2.919999997E+02  2.919999995E+02  9.999998527E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.649641766E-05  1.185496267E-04  9.682999772E+04  6.167392874E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152372362E-03  1.813600745E-03  9.682999821E+04 -4.975549134E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.870701909E-04  8.197236184E-05  9.682999979E+04 -3.122746396E-04  2.919998003E+02  2.919998000E+02  9.999976459E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.300201663E-04  2.015658600E-04  9.682999867E+04 -2.461015783E-04  2.919999974E+02  2.919999972E+02  9.999999901E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.386720555E-04  3.958250072E-05  9.682999996E+04 -2.025546353E-04  2.919947277E+02  2.919947275E+02  9.999846866E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010871081E-04  1.845833635E-04  9.682999978E+04 -2.326642681E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816920281E-03  1.776028469E-03  9.682999963E+04 -1.963738972E-04  2.919978031E+02  2.919978030E+02  9.999770204E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.652617598E-04  2.262679169E-05  9.682999883E+04 -2.437656356E-04  2.806830729E+02  2.806830727E+02  9.660047452E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.148750962E-04  5.577188425E-05  9.683000041E+04 -2.638510420E-04  2.911533191E+02  2.911533189E+02  9.970663009E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.741956450E-04  1.867989338E-04  9.682999909E+04 -1.009199558E-04  2.872943451E+02  2.872943450E+02  9.929173096E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707856138E-04  3.609137169E-04  9.683000017E+04 -3.535303049E-05  2.868764704E+02  2.868764704E+02  9.980603300E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.618117507E-05  1.007261494E-04  9.682999996E+04  6.572633604E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116649648E-02  1.067659446E-02  9.682998811E+04 -1.424653926E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.295230498E-04  4.014136946E-05  9.683000111E+04 -2.928638472E-04  2.917375695E+02  2.917375693E+02  9.999989959E-01 
