nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.290910741E-05  2.562686327E-05  9.682999981E+04  1.047420712E-05  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.157175368E-04  2.106323344E-04  9.682999814E+04 -2.235263302E-04  2.920000004E+02  2.920000003E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.532633993E-04  9.318435408E-06  9.682999821E+04 -2.447608013E-04  2.919998648E+02  2.919998646E+02  9.999998468E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.914693427E-04  2.247507343E-04  9.682999961E+04 -1.863958620E-04  2.919999999E+02  2.919999998E+02  9.999999851E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.648729451E-05  1.185518736E-04  9.682999772E+04  6.168516153E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.147786745E-03  1.813291263E-03  9.682999821E+04 -4.932516765E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.179401396E-04  9.548251462E-05  9.682999976E+04 -3.308173473E-04  2.920000650E+02  2.920000647E+02  1.000000001E+00 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.457703953E-04  1.996411162E-04  9.682999865E+04 -2.636080935E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.803780964E-04  6.424672720E-05  9.682999992E+04 -2.217563306E-04  2.920000026E+02  2.920000024E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.028504952E-04  1.830477649E-04  9.682999978E+04 -2.358287871E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.813925771E-03  1.775799105E-03  9.682999963E+04 -1.935892118E-04  2.919979156E+02  2.919979156E+02  9.999749869E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.767985377E-04  2.204935342E-05  9.682999882E+04 -2.566643631E-04  2.917946235E+02  2.917946233E+02  9.999066321E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.297797587E-04  4.747599823E-05  9.683000039E+04 -2.864613022E-04  2.920066201E+02  2.920066199E+02  1.000000007E+00 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.831453537E-04  1.638197714E-04  9.682999909E+04 -1.336371546E-04  2.919431725E+02  2.919431724E+02  9.997939092E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.742209950E-04  3.594074135E-04  9.683000017E+04 -4.109849905E-05  2.876451915E+02  2.876451915E+02  9.987174910E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.616680110E-05  1.009092617E-04  9.682999996E+04  6.590769202E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112605247E-02  1.066481475E-02  9.682998815E+04 -1.394958338E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.510486017E-04  3.454147187E-05  9.683000109E+04 -3.195313273E-04  2.920005686E+02  2.920005684E+02  1.000000015E+00 
