nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371042403E-05  2.586174850E-05  9.682999981E+04  9.886994077E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.039861847E-04  2.157720395E-04  9.682999815E+04 -2.071050462E-04  2.919994777E+02  2.919994775E+02  9.999909584E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.480292350E-04  3.863404396E-05  9.682999822E+04 -2.127622497E-04  2.918724933E+02  2.918724931E+02  9.993988726E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.936055477E-04  2.296023273E-04  9.682999961E+04 -1.841052722E-04  2.919999996E+02  2.919999995E+02  9.999998329E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.646083589E-05  1.185587125E-04  9.682999772E+04  6.171782058E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.150830324E-03  1.813293521E-03  9.682999821E+04 -4.962932731E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.910186220E-04  8.271307730E-05  9.682999979E+04 -3.155472082E-04  2.919998061E+02  2.919998058E+02  9.999985243E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.322940509E-04  2.021760934E-04  9.682999867E+04 -2.478187904E-04  2.919999972E+02  2.919999970E+02  9.999999903E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.413390479E-04  3.939833443E-05  9.682999996E+04 -2.053897158E-04  2.919949913E+02  2.919949911E+02  9.999951509E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.023640475E-04  1.846208721E-04  9.682999978E+04 -2.339071016E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816032795E-03  1.775918604E-03  9.682999963E+04 -1.955868654E-04  2.919978423E+02  2.919978422E+02  9.999774474E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.666498137E-04  2.298078283E-05  9.682999883E+04 -2.448796134E-04  2.813857630E+02  2.813857629E+02  9.721367977E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.187121898E-04  5.737315745E-05  9.683000040E+04 -2.662116466E-04  2.911163496E+02  2.911163494E+02  9.988546008E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.697508593E-04  1.748947795E-04  9.682999910E+04 -1.078937970E-04  2.879699992E+02  2.879699992E+02  9.963345437E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.741080718E-04  3.623483337E-04  9.683000017E+04 -3.736590788E-05  2.868961923E+02  2.868961923E+02  9.981006389E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.616681448E-05  1.007327483E-04  9.682999996E+04  6.574669632E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.115772517E-02  1.067797157E-02  9.682998812E+04 -1.414626046E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.328958235E-04  3.965631004E-05  9.683000111E+04 -2.966842336E-04  2.917761026E+02  2.917761024E+02  9.999995668E-01 
