nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372263566E-05  2.594037936E-05  9.682999981E+04  9.946618486E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.027338398E-04  2.150457499E-04  9.682999815E+04 -2.065156621E-04  2.919999561E+02  2.919999559E+02  9.999903811E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.472397592E-04  4.161907747E-05  9.682999822E+04 -2.092470652E-04  2.918656719E+02  2.918656717E+02  9.991213234E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917283584E-04  2.291739673E-04  9.682999961E+04 -1.826188583E-04  2.919999997E+02  2.919999995E+02  9.999998523E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.650981403E-05  1.185507473E-04  9.682999772E+04  6.166170803E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152369722E-03  1.813600119E-03  9.682999821E+04 -4.975528621E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.869299697E-04  8.192901604E-05  9.682999979E+04 -3.121739219E-04  2.919998019E+02  2.919998016E+02  9.999977046E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299811932E-04  2.015330897E-04  9.682999867E+04 -2.460925945E-04  2.919999974E+02  2.919999972E+02  9.999999901E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.386630191E-04  3.963447962E-05  9.682999996E+04 -2.024981193E-04  2.919947533E+02  2.919947531E+02  9.999849198E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010426866E-04  1.845827916E-04  9.682999978E+04 -2.326203789E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816922735E-03  1.776036998E-03  9.682999963E+04 -1.963686125E-04  2.919978044E+02  2.919978044E+02  9.999770308E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.651787932E-04  2.262353496E-05  9.682999883E+04 -2.436860644E-04  2.806856215E+02  2.806856213E+02  9.660249174E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.147417900E-04  5.579055814E-05  9.683000041E+04 -2.637007211E-04  2.911532615E+02  2.911532613E+02  9.970756397E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.739571840E-04  1.866179523E-04  9.682999909E+04 -1.008513353E-04  2.872976616E+02  2.872976615E+02  9.929068900E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707447610E-04  3.609241678E-04  9.683000017E+04 -3.530310307E-05  2.868769713E+02  2.868769713E+02  9.980609539E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.619050926E-05  1.007297884E-04  9.682999996E+04  6.572021955E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116663800E-02  1.067658298E-02  9.682998811E+04 -1.424805958E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.294018334E-04  4.012558338E-05  9.683000111E+04 -2.927569643E-04  2.917371764E+02  2.917371762E+02  9.999990103E-01 
