nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.385580183E-05  2.600865683E-05  9.682999981E+04  9.875781076E-06  2.919999995E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.020149767E-04  2.134343774E-04  9.682999816E+04 -2.072669452E-04  2.919999018E+02  2.919999016E+02  9.999861285E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.446406595E-04  4.059330354E-05  9.682999822E+04 -2.075848386E-04  2.918709224E+02  2.918709222E+02  9.991569685E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919744761E-04  2.292947174E-04  9.682999961E+04 -1.827548619E-04  2.919999996E+02  2.919999995E+02  9.999998438E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.666123247E-05  1.185644818E-04  9.682999772E+04  6.152275917E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152510230E-03  1.813642685E-03  9.682999821E+04 -4.976545565E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.864824018E-04  8.175259344E-05  9.682999979E+04 -3.118873306E-04  2.919998385E+02  2.919998382E+02  9.999986167E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299246128E-04  2.007519277E-04  9.682999867E+04 -2.467487502E-04  2.919999973E+02  2.919999971E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.391143658E-04  4.008749972E-05  9.682999996E+04 -2.025362414E-04  2.919951395E+02  2.919951394E+02  9.999886706E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010705862E-04  1.845664646E-04  9.682999978E+04 -2.326632125E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817085856E-03  1.776083820E-03  9.682999963E+04 -1.964889863E-04  2.919978219E+02  2.919978219E+02  9.999771979E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.652502751E-04  2.158009717E-05  9.682999883E+04 -2.447705032E-04  2.809666702E+02  2.809666700E+02  9.694289984E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.133521586E-04  5.666869785E-05  9.683000041E+04 -2.615006012E-04  2.911163763E+02  2.911163761E+02  9.975762587E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.706088525E-04  1.835349906E-04  9.682999910E+04 -1.004585846E-04  2.874644743E+02  2.874644742E+02  9.937168127E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.713295115E-04  3.612645110E-04  9.683000017E+04 -3.557396002E-05  2.868789552E+02  2.868789552E+02  9.980663799E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.636241936E-05  1.007700610E-04  9.682999996E+04  6.558512881E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116672502E-02  1.067699324E-02  9.682998811E+04 -1.424518587E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.291545040E-04  4.069631933E-05  9.683000111E+04 -2.919899664E-04  2.917506131E+02  2.917506128E+02  9.999992370E-01 
