nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.375579299E-05  2.568911924E-05  9.682999981E+04  9.684182180E-06  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.019834261E-04  2.118429759E-04  9.682999816E+04 -2.086876277E-04  2.920000020E+02  2.920000018E+02  9.999999841E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.367884792E-04  2.195905901E-05  9.682999823E+04 -2.167466282E-04  2.919265241E+02  2.919265239E+02  9.997551857E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.914887360E-04  2.291911232E-04  9.682999961E+04 -1.823636306E-04  2.919999996E+02  2.919999995E+02  9.999998582E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.637911312E-05  1.185494603E-04  9.682999772E+04  6.179111836E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152799531E-03  1.814310532E-03  9.682999821E+04 -4.973345163E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.936566991E-04  8.765638600E-05  9.682999979E+04 -3.136747035E-04  2.919998384E+02  2.919998381E+02  9.999950350E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.319434589E-04  2.007100757E-04  9.682999867E+04 -2.488057560E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.500429442E-04  5.119657836E-05  9.682999995E+04 -2.033286273E-04  2.919994161E+02  2.919994159E+02  9.999999966E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.000874212E-04  1.843898690E-04  9.682999978E+04 -2.318411538E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817734531E-03  1.777232800E-03  9.682999963E+04 -1.960894305E-04  2.919978433E+02  2.919978433E+02  9.999765689E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.578017843E-04  2.693695353E-05  9.682999884E+04 -2.326560664E-04  2.854869305E+02  2.854869303E+02  9.961729319E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.155298261E-04  4.929067222E-05  9.683000041E+04 -2.705281732E-04  2.918209187E+02  2.918209185E+02  9.999186132E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.588222262E-04  1.608058298E-04  9.682999911E+04 -1.103761448E-04  2.886895060E+02  2.886895059E+02  9.978244757E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.718154358E-04  3.612850841E-04  9.683000017E+04 -3.599315402E-05  2.868394497E+02  2.868394497E+02  9.980022149E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.607985971E-05  1.007475020E-04  9.682999996E+04  6.584706670E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117341574E-02  1.068058925E-02  9.682998811E+04 -1.427928136E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.287464246E-04  3.841663077E-05  9.683000111E+04 -2.936853862E-04  2.919334967E+02  2.919334965E+02  9.999990054E-01 
