nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.375642389E-05  2.597919326E-05  9.682999981E+04  9.948273479E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.025773476E-04  2.145682168E-04  9.682999815E+04 -2.067948919E-04  2.919999461E+02  2.919999459E+02  9.999884569E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.463618549E-04  4.126697464E-05  9.682999822E+04 -2.086906277E-04  2.918663675E+02  2.918663673E+02  9.991077995E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918488835E-04  2.292147409E-04  9.682999961E+04 -1.827021921E-04  2.919999997E+02  2.919999995E+02  9.999998499E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.654433010E-05  1.185561720E-04  9.682999772E+04  6.163207046E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152309532E-03  1.813597604E-03  9.682999821E+04 -4.974948883E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.866147114E-04  8.171759705E-05  9.682999979E+04 -3.120515767E-04  2.919998136E+02  2.919998134E+02  9.999980569E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.300202822E-04  2.013199677E-04  9.682999867E+04 -2.463261655E-04  2.919999974E+02  2.919999972E+02  9.999999899E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.388846731E-04  3.987416528E-05  9.682999996E+04 -2.025011010E-04  2.919948903E+02  2.919948901E+02  9.999861445E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010926451E-04  1.845807245E-04  9.682999978E+04 -2.326721673E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816948432E-03  1.776058815E-03  9.682999963E+04 -1.963744092E-04  2.919978115E+02  2.919978115E+02  9.999770893E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.652099188E-04  2.248375900E-05  9.682999883E+04 -2.438537652E-04  2.807313378E+02  2.807313376E+02  9.666367201E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.142305012E-04  5.588126783E-05  9.683000041E+04 -2.631062205E-04  2.911515740E+02  2.911515738E+02  9.971692891E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.728898217E-04  1.855590859E-04  9.682999910E+04 -1.007815311E-04  2.873241064E+02  2.873241063E+02  9.929236385E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709326243E-04  3.610024335E-04  9.683000017E+04 -3.542036435E-05  2.868786919E+02  2.868786919E+02  9.980632756E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.623437534E-05  1.007478623E-04  9.682999996E+04  6.569286176E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116642019E-02  1.067678888E-02  9.682998811E+04 -1.424400212E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.292211779E-04  4.012888389E-05  9.683000111E+04 -2.925733222E-04  2.917373764E+02  2.917373761E+02  9.999990941E-01 
