nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.267198394E-05  2.557475235E-05  9.682999981E+04  1.066365943E-05  2.919999999E+02  2.919999999E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.124935658E-04  2.108411206E-04  9.682999814E+04 -2.201119538E-04  2.919999999E+02  2.919999998E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.510795212E-04  7.772583047E-06  9.682999822E+04 -2.439873917E-04  2.919998964E+02  2.919998962E+02  9.999999842E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.859593905E-04  2.159825896E-04  9.682999961E+04 -1.888863962E-04  2.920000000E+02  2.919999999E+02  1.000000000E+00 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.572878401E-05  1.186979811E-04  9.682999772E+04  6.257693628E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148366850E-03  1.816229911E-03  9.682999821E+04 -4.911504851E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.123087545E-04  9.376177575E-05  9.682999977E+04 -3.267559087E-04  2.920000662E+02  2.920000659E+02  1.000000002E+00 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.427525684E-04  1.999321036E-04  9.682999866E+04 -2.603248308E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.811504347E-04  6.650639590E-05  9.682999992E+04 -2.204667805E-04  2.920000028E+02  2.920000027E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.997468345E-04  1.835525362E-04  9.682999978E+04 -2.322645975E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.810181409E-03  1.764009585E-03  9.682999963E+04 -2.006108038E-04  2.919995232E+02  2.919995232E+02  9.999950206E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.641027046E-04  2.371344214E-05  9.682999883E+04 -2.424684446E-04  2.920384497E+02  2.920384495E+02  9.999998363E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.250162977E-04  4.827365064E-05  9.683000040E+04 -2.809699713E-04  2.920064135E+02  2.920064133E+02  1.000000007E+00 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.819077531E-04  1.564614969E-04  9.682999909E+04 -1.391445426E-04  2.919997321E+02  2.919997320E+02  9.999994982E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.756875478E-04  3.507528157E-04  9.683000017E+04 -5.426114989E-05  2.908130425E+02  2.908130425E+02  9.999646124E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.556126240E-05  1.001081753E-04  9.682999996E+04  6.578228193E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112632161E-02  1.067109289E-02  9.682998815E+04 -1.389499007E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.425832844E-04  3.094217959E-05  9.683000110E+04 -3.143501650E-04  2.920007160E+02  2.920007157E+02  1.000000015E+00 
