nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.381783865E-05  2.600557413E-05  9.682999981E+04  9.910911255E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023289165E-04  2.138654597E-04  9.682999815E+04 -2.071876330E-04  2.919999274E+02  2.919999272E+02  9.999867323E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.452935621E-04  4.084404630E-05  9.682999822E+04 -2.080086387E-04  2.918685452E+02  2.918685450E+02  9.991243875E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919663387E-04  2.292748330E-04  9.682999961E+04 -1.827648645E-04  2.919999997E+02  2.919999995E+02  9.999998464E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.661438480E-05  1.185609546E-04  9.682999772E+04  6.156633806E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152372914E-03  1.813622179E-03  9.682999821E+04 -4.975358938E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.864260431E-04  8.162277925E-05  9.682999979E+04 -3.119494870E-04  2.919998304E+02  2.919998301E+02  9.999984472E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.300469389E-04  2.009797399E-04  9.682999867E+04 -2.466632778E-04  2.919999974E+02  2.919999972E+02  9.999999898E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.390767217E-04  4.005458572E-05  9.682999996E+04 -2.025286727E-04  2.919950561E+02  2.919950560E+02  9.999876294E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.011171676E-04  1.845748816E-04  9.682999978E+04 -2.327021164E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817018249E-03  1.776041850E-03  9.682999963E+04 -1.964597097E-04  2.919978176E+02  2.919978175E+02  9.999771423E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.652538338E-04  2.201447980E-05  9.682999883E+04 -2.443533046E-04  2.808568472E+02  2.808568470E+02  9.682608987E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.136426875E-04  5.617289200E-05  9.683000041E+04 -2.622491793E-04  2.911388347E+02  2.911388345E+02  9.973780914E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.715091157E-04  1.843263734E-04  9.682999910E+04 -1.005805032E-04  2.873871341E+02  2.873871341E+02  9.932370748E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.711834146E-04  3.611472714E-04  9.683000017E+04 -3.553665786E-05  2.868787351E+02  2.868787351E+02  9.980647206E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.631327428E-05  1.007634010E-04  9.682999996E+04  6.562805066E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116638962E-02  1.067706197E-02  9.682998811E+04 -1.424120513E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.291283363E-04  4.037917064E-05  9.683000111E+04 -2.922525517E-04  2.917434860E+02  2.917434857E+02  9.999991878E-01 
