nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.378439372E-05  2.599385959E-05  9.682999981E+04  9.933653913E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023099987E-04  2.142644939E-04  9.682999815E+04 -2.068046327E-04  2.919999393E+02  2.919999391E+02  9.999875827E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.457330937E-04  4.107959213E-05  9.682999822E+04 -2.082330085E-04  2.918671195E+02  2.918671194E+02  9.991102932E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918333057E-04  2.292415866E-04  9.682999961E+04 -1.826620526E-04  2.919999997E+02  2.919999995E+02  9.999998484E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.657790003E-05  1.185584857E-04  9.682999772E+04  6.160056153E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152378037E-03  1.813606184E-03  9.682999821E+04 -4.975556996E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.863096549E-04  8.164307467E-05  9.682999979E+04 -3.118145121E-04  2.919998212E+02  2.919998210E+02  9.999982442E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.298718475E-04  2.011774486E-04  9.682999867E+04 -2.463077513E-04  2.919999974E+02  2.919999972E+02  9.999999899E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.388306511E-04  3.997036329E-05  9.682999996E+04 -2.023593927E-04  2.919949652E+02  2.919949651E+02  9.999868005E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010366228E-04  1.845801840E-04  9.682999978E+04 -2.326167048E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817000131E-03  1.776074550E-03  9.682999963E+04 -1.964117062E-04  2.919978147E+02  2.919978147E+02  9.999771179E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.650338395E-04  2.231368536E-05  9.682999883E+04 -2.438430035E-04  2.807789135E+02  2.807789133E+02  9.672899305E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.137816300E-04  5.596450998E-05  9.683000041E+04 -2.625804764E-04  2.911481563E+02  2.911481560E+02  9.972488126E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.721226452E-04  1.849889154E-04  9.682999910E+04 -1.005561733E-04  2.873465659E+02  2.873465658E+02  9.930098306E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709659095E-04  3.610631875E-04  9.683000017E+04 -3.539748206E-05  2.868789236E+02  2.868789236E+02  9.980639445E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.627144779E-05  1.007559565E-04  9.682999996E+04  6.566322329E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116687378E-02  1.067684955E-02  9.682998811E+04 -1.424798409E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.289649710E-04  4.020456355E-05  9.683000111E+04 -2.922481905E-04  2.917392926E+02  2.917392924E+02  9.999991380E-01 
