nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.379947830E-05  2.599628043E-05  9.682999981E+04  9.920731435E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023313759E-04  2.141996495E-04  9.682999815E+04 -2.068851508E-04  2.919999377E+02  2.919999375E+02  9.999874233E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.456408315E-04  4.104095429E-05  9.682999822E+04 -2.081759437E-04  2.918673146E+02  2.918673145E+02  9.991117618E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918359002E-04  2.292474219E-04  9.682999961E+04 -1.826594373E-04  2.919999997E+02  2.919999995E+02  9.999998481E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.659544454E-05  1.185589713E-04  9.682999772E+04  6.158350122E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152477409E-03  1.813613238E-03  9.682999821E+04 -4.976485952E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.862818892E-04  8.163387423E-05  9.682999979E+04 -3.117950859E-04  2.919998228E+02  2.919998225E+02  9.999982804E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299183901E-04  2.011462434E-04  9.682999867E+04 -2.463828059E-04  2.919999974E+02  2.919999972E+02  9.999999898E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.388557282E-04  3.998710547E-05  9.682999996E+04 -2.023691022E-04  2.919949806E+02  2.919949804E+02  9.999869354E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010323070E-04  1.845799922E-04  9.682999978E+04 -2.326126112E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817111994E-03  1.776082696E-03  9.682999963E+04 -1.965161957E-04  2.919978153E+02  2.919978153E+02  9.999771226E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.650297953E-04  2.227058147E-05  9.682999883E+04 -2.438808083E-04  2.807904388E+02  2.807904386E+02  9.674426319E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.137717436E-04  5.598910589E-05  9.683000041E+04 -2.625479822E-04  2.911470719E+02  2.911470717E+02  9.972677133E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.720002567E-04  1.848766520E-04  9.682999910E+04 -1.005411143E-04  2.873521731E+02  2.873521730E+02  9.930370554E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709778718E-04  3.610772252E-04  9.683000017E+04 -3.539651828E-05  2.868789112E+02  2.868789112E+02  9.980640493E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.628905044E-05  1.007574315E-04  9.682999996E+04  6.564691575E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116712529E-02  1.067679225E-02  9.682998811E+04 -1.425102298E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.289427210E-04  4.022741413E-05  9.683000111E+04 -2.922050762E-04  2.917398474E+02  2.917398471E+02  9.999991466E-01 
