nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.368427033E-05  2.573465209E-05  9.682999981E+04  9.797327420E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.030331726E-04  2.155342750E-04  9.682999815E+04 -2.063691538E-04  2.919999654E+02  2.919999652E+02  9.999950200E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.498964692E-04  4.280486705E-05  9.682999822E+04 -2.108213062E-04  2.918650733E+02  2.918650732E+02  9.992177237E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919067715E-04  2.291266857E-04  9.682999961E+04 -1.828404790E-04  2.919999996E+02  2.919999995E+02  9.999998570E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.646231114E-05  1.185255006E-04  9.682999772E+04  6.168601474E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152308473E-03  1.813614131E-03  9.682999821E+04 -4.974788307E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.884078394E-04  8.246093864E-05  9.682999979E+04 -3.131664997E-04  2.919998180E+02  2.919998177E+02  9.999978034E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.300796015E-04  2.017143021E-04  9.682999867E+04 -2.460256997E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.383945499E-04  3.874966305E-05  9.682999996E+04 -2.030370811E-04  2.919943494E+02  2.919943492E+02  9.999822379E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.013215009E-04  1.845914040E-04  9.682999978E+04 -2.328912961E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816644476E-03  1.776070618E-03  9.682999963E+04 -1.960594393E-04  2.919977821E+02  2.919977821E+02  9.999769189E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.661718376E-04  2.203679497E-05  9.682999883E+04 -2.452418405E-04  2.807629429E+02  2.807629427E+02  9.675618798E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.158221626E-04  5.544671203E-05  9.683000041E+04 -2.650856053E-04  2.910959031E+02  2.910959029E+02  9.972782059E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.761797878E-04  1.880946265E-04  9.682999909E+04 -1.017156061E-04  2.873158720E+02  2.873158719E+02  9.933311080E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709677184E-04  3.609248598E-04  9.683000017E+04 -3.551434634E-05  2.868679320E+02  2.868679320E+02  9.980469946E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.611004691E-05  1.006474715E-04  9.682999996E+04  6.572566781E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116526304E-02  1.067710814E-02  9.682998811E+04 -1.422951827E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.307691879E-04  4.086516106E-05  9.683000111E+04 -2.934505909E-04  2.917508967E+02  2.917508964E+02  9.999990269E-01 
