nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.387824184E-05  2.600163227E-05  9.682999981E+04  9.846924457E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.016252931E-04  2.132417458E-04  9.682999816E+04 -2.070531048E-04  2.919998671E+02  2.919998670E+02  9.999859738E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.442513744E-04  4.047916300E-05  9.682999822E+04 -2.073000608E-04  2.918727938E+02  2.918727937E+02  9.991899414E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919356147E-04  2.292741232E-04  9.682999961E+04 -1.827347689E-04  2.919999996E+02  2.919999994E+02  9.999998420E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.670537480E-05  1.185653272E-04  9.682999772E+04  6.147939205E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152547779E-03  1.813611750E-03  9.682999821E+04 -4.977202549E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.865274412E-04  8.195531947E-05  9.682999979E+04 -3.117474013E-04  2.919998404E+02  2.919998401E+02  9.999986612E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.296827543E-04  2.006419289E-04  9.682999867E+04 -2.466072678E-04  2.919999972E+02  2.919999970E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.390244175E-04  4.004182035E-05  9.682999996E+04 -2.024879290E-04  2.919951588E+02  2.919951586E+02  9.999894903E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010023158E-04  1.845303193E-04  9.682999978E+04 -2.326277976E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816960577E-03  1.775969297E-03  9.682999963E+04 -1.964682461E-04  2.919978241E+02  2.919978241E+02  9.999772414E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.651055030E-04  2.128489386E-05  9.682999883E+04 -2.449118108E-04  2.810447125E+02  2.810447123E+02  9.700539920E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.131936533E-04  5.724808991E-05  9.683000041E+04 -2.608066447E-04  2.910905490E+02  2.910905488E+02  9.977411986E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.699335257E-04  1.828580279E-04  9.682999910E+04 -1.004558675E-04  2.875427185E+02  2.875427185E+02  9.941760761E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.714275739E-04  3.613302405E-04  9.683000017E+04 -3.561173679E-05  2.868796627E+02  2.868796627E+02  9.980690647E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.640086557E-05  1.007715882E-04  9.682999996E+04  6.554801332E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116895571E-02  1.067891296E-02  9.682998811E+04 -1.424997661E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.291009527E-04  4.094671422E-05  9.683000111E+04 -2.917084293E-04  2.917563168E+02  2.917563165E+02  9.999992626E-01 
