nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.366715492E-05  2.577036219E-05  9.682999981E+04  9.846997283E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.031048741E-04  2.156254485E-04  9.682999815E+04 -2.063577488E-04  2.919999651E+02  2.919999650E+02  9.999949304E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.498883161E-04  4.277596273E-05  9.682999822E+04 -2.108395184E-04  2.918647578E+02  2.918647576E+02  9.992092627E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918998060E-04  2.291288168E-04  9.682999961E+04 -1.828315215E-04  2.919999996E+02  2.919999995E+02  9.999998565E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.644709367E-05  1.185303129E-04  9.682999772E+04  6.170572257E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152295942E-03  1.813621787E-03  9.682999821E+04 -4.974593329E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.884192993E-04  8.247068261E-05  9.682999979E+04 -3.131689405E-04  2.919998111E+02  2.919998108E+02  9.999976289E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.301307435E-04  2.017631233E-04  9.682999867E+04 -2.460323286E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.384093328E-04  3.876761649E-05  9.682999996E+04 -2.030354728E-04  2.919943458E+02  2.919943457E+02  9.999820264E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.013127430E-04  1.845918415E-04  9.682999978E+04 -2.328821624E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816662837E-03  1.776043837E-03  9.682999963E+04 -1.961022530E-04  2.919977840E+02  2.919977839E+02  9.999769115E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.661141839E-04  2.214799434E-05  9.682999883E+04 -2.450776478E-04  2.807500339E+02  2.807500337E+02  9.673337551E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.159342344E-04  5.547670757E-05  9.683000041E+04 -2.651729980E-04  2.911127472E+02  2.911127470E+02  9.971874207E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.762461712E-04  1.881853697E-04  9.682999909E+04 -1.016891621E-04  2.873013309E+02  2.873013308E+02  9.932581905E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709433783E-04  3.609031927E-04  9.683000017E+04 -3.551035370E-05  2.868681226E+02  2.868681226E+02  9.980488099E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.610112276E-05  1.006627824E-04  9.682999996E+04  6.574855178E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116508663E-02  1.067699694E-02  9.682998811E+04 -1.422876900E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.307433276E-04  4.076674630E-05  9.683000111E+04 -2.935144244E-04  2.917497125E+02  2.917497123E+02  9.999989796E-01 
