nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.339436547E-05  2.564475507E-05  9.682999981E+04  1.000502390E-05  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.084801660E-04  2.114200424E-04  9.682999815E+04 -2.155702283E-04  2.920000007E+02  2.920000005E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.428100263E-04  1.276318917E-05  9.682999822E+04 -2.311638543E-04  2.919907440E+02  2.919907439E+02  9.999821228E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.908252702E-04  2.272882315E-04  9.682999961E+04 -1.834363718E-04  2.919999998E+02  2.919999997E+02  9.999999107E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.653951051E-05  1.185438948E-04  9.682999772E+04  6.162568712E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.151929916E-03  1.813701110E-03  9.682999821E+04 -4.970209550E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.092461714E-04  9.500208628E-05  9.682999977E+04 -3.225616575E-04  2.920000368E+02  2.920000366E+02  9.999992776E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.385346098E-04  2.001839554E-04  9.682999866E+04 -2.558770940E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.671261169E-04  6.001234826E-05  9.682999994E+04 -2.123678484E-04  2.919999859E+02  2.919999858E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.007228554E-04  1.838855284E-04  9.682999978E+04 -2.329367286E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815267509E-03  1.776126631E-03  9.682999963E+04 -1.946316179E-04  2.919978190E+02  2.919978189E+02  9.999748340E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.642988188E-04  2.514786789E-05  9.682999883E+04 -2.411944110E-04  2.900218866E+02  2.900218864E+02  9.995489605E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.225489364E-04  4.907840125E-05  9.683000040E+04 -2.777682381E-04  2.920061775E+02  2.920061773E+02  9.999995517E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.672854014E-04  1.642223834E-04  9.682999910E+04 -1.164525602E-04  2.901486114E+02  2.901486114E+02  9.992129242E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.711367266E-04  3.612283448E-04  9.683000017E+04 -3.568031924E-05  2.871070873E+02  2.871070873E+02  9.981593078E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.630047377E-05  1.008772194E-04  9.682999996E+04  6.574481807E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116189203E-02  1.067298871E-02  9.682998812E+04 -1.423339610E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.415718880E-04  3.834637364E-05  9.683000110E+04 -3.065821844E-04  2.919935305E+02  2.919935302E+02  9.999999918E-01 
