nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.373382582E-05  2.569106403E-05  9.682999981E+04  9.707866062E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023921377E-04  2.154844217E-04  9.682999815E+04 -2.057736692E-04  2.919999657E+02  2.919999655E+02  9.999950307E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.492831239E-04  4.271601516E-05  9.682999822E+04 -2.102891499E-04  2.918656212E+02  2.918656211E+02  9.992226780E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916337857E-04  2.291178870E-04  9.682999961E+04 -1.825754946E-04  2.919999996E+02  2.919999995E+02  9.999998584E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.651064864E-05  1.185181461E-04  9.682999772E+04  6.163103745E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152527928E-03  1.813601092E-03  9.682999821E+04 -4.977101654E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.877383755E-04  8.243256995E-05  9.682999979E+04 -3.125229401E-04  2.919998207E+02  2.919998205E+02  9.999978811E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.294543933E-04  2.016923209E-04  9.682999867E+04 -2.454205705E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.379047051E-04  3.879211605E-05  9.682999997E+04 -2.025085084E-04  2.919943945E+02  2.919943943E+02  9.999825894E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010664778E-04  1.845946259E-04  9.682999978E+04 -2.326334555E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816727919E-03  1.776131444E-03  9.682999963E+04 -1.960874530E-04  2.919977805E+02  2.919977804E+02  9.999769395E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.654953841E-04  2.201488289E-05  9.682999883E+04 -2.445869500E-04  2.807717422E+02  2.807717420E+02  9.676999569E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.151081030E-04  5.548939325E-05  9.683000041E+04 -2.643317671E-04  2.910906325E+02  2.910906323E+02  9.972920353E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.754912177E-04  1.879346665E-04  9.682999909E+04 -1.011849729E-04  2.873318061E+02  2.873318060E+02  9.933883022E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.706764813E-04  3.609424547E-04  9.683000017E+04 -3.520791013E-05  2.868690110E+02  2.868690110E+02  9.980441109E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614819592E-05  1.006246944E-04  9.682999996E+04  6.566673635E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116752236E-02  1.067688105E-02  9.682998811E+04 -1.425418356E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.300963452E-04  4.086379682E-05  9.683000111E+04 -2.927789969E-04  2.917512164E+02  2.917512162E+02  9.999990561E-01 
