nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372520172E-05  2.593606937E-05  9.682999981E+04  9.940183537E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.027465163E-04  2.150843318E-04  9.682999815E+04 -2.064931020E-04  2.919999569E+02  2.919999567E+02  9.999905723E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.473241394E-04  4.165400027E-05  9.682999822E+04 -2.092995708E-04  2.918656318E+02  2.918656316E+02  9.991235960E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917404444E-04  2.291710975E-04  9.682999961E+04 -1.826336291E-04  2.919999997E+02  2.919999995E+02  9.999998525E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.650551015E-05  1.185501784E-04  9.682999772E+04  6.166538309E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152419672E-03  1.813602489E-03  9.682999821E+04 -4.976006969E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.869639862E-04  8.195101975E-05  9.682999979E+04 -3.121877940E-04  2.919998010E+02  2.919998008E+02  9.999976746E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299782135E-04  2.015498664E-04  9.682999867E+04 -2.460743521E-04  2.919999974E+02  2.919999972E+02  9.999999901E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.386426171E-04  3.960858266E-05  9.682999996E+04 -2.025014559E-04  2.919947404E+02  2.919947403E+02  9.999848027E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010571862E-04  1.845832207E-04  9.682999978E+04 -2.326344761E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816965617E-03  1.776036447E-03  9.682999963E+04 -1.964119841E-04  2.919978038E+02  2.919978037E+02  9.999770255E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.651813383E-04  2.262590812E-05  9.682999883E+04 -2.436862279E-04  2.806841306E+02  2.806841304E+02  9.660114311E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.147852851E-04  5.578139945E-05  9.683000041E+04 -2.637524970E-04  2.911532972E+02  2.911532970E+02  9.970706053E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.740505162E-04  1.867098332E-04  9.682999909E+04 -1.008584326E-04  2.872959381E+02  2.872959380E+02  9.929117339E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707626458E-04  3.609190940E-04  9.683000017E+04 -3.532538402E-05  2.868767244E+02  2.868767244E+02  9.980606454E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.618911237E-05  1.007279561E-04  9.682999996E+04  6.571984228E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116677400E-02  1.067654508E-02  9.682998811E+04 -1.424976504E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.294227152E-04  4.013316012E-05  9.683000111E+04 -2.927708923E-04  2.917373596E+02  2.917373594E+02  9.999990030E-01 
