nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.373216113E-05  2.569454710E-05  9.682999981E+04  9.712759068E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023674631E-04  2.154855724E-04  9.682999815E+04 -2.057480042E-04  2.919999657E+02  2.919999656E+02  9.999950296E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.492621945E-04  4.272096994E-05  9.682999822E+04 -2.102636400E-04  2.918655878E+02  2.918655876E+02  9.992224948E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916202541E-04  2.291198641E-04  9.682999961E+04 -1.825601295E-04  2.919999996E+02  2.919999995E+02  9.999998582E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.651029099E-05  1.185187991E-04  9.682999772E+04  6.163206524E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152540397E-03  1.813602604E-03  9.682999821E+04 -4.977213029E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.877096014E-04  8.243297551E-05  9.682999979E+04 -3.124936678E-04  2.919998207E+02  2.919998205E+02  9.999978804E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.294294355E-04  2.016929613E-04  9.682999867E+04 -2.453949274E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.378784397E-04  3.879042102E-05  9.682999997E+04 -2.024837247E-04  2.919943921E+02  2.919943920E+02  9.999825752E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010520625E-04  1.845946069E-04  9.682999978E+04 -2.326188939E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816734872E-03  1.776130033E-03  9.682999963E+04 -1.960956649E-04  2.919977807E+02  2.919977806E+02  9.999769385E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.654652770E-04  2.201465618E-05  9.682999883E+04 -2.445570657E-04  2.807714120E+02  2.807714118E+02  9.676947982E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.150838265E-04  5.548262627E-05  9.683000041E+04 -2.643136468E-04  2.910903670E+02  2.910903668E+02  9.972975506E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.754735762E-04  1.879425269E-04  9.682999909E+04 -1.011594788E-04  2.873307970E+02  2.873307969E+02  9.933862799E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.706636296E-04  3.609425832E-04  9.683000017E+04 -3.519473703E-05  2.868688719E+02  2.868688719E+02  9.980443414E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614839609E-05  1.006266670E-04  9.682999996E+04  6.566829118E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116759881E-02  1.067686275E-02  9.682998811E+04 -1.425511474E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.300658109E-04  4.086441371E-05  9.683000111E+04 -2.927479687E-04  2.917511980E+02  2.917511978E+02  9.999990556E-01 
