nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.377150948E-05  2.598550596E-05  9.682999981E+04  9.938977796E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.026515401E-04  2.144514527E-04  9.682999815E+04 -2.069755842E-04  2.919999436E+02  2.919999434E+02  9.999880940E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.462493807E-04  4.119314746E-05  9.682999822E+04 -2.086455174E-04  2.918666250E+02  2.918666249E+02  9.991078743E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919080856E-04  2.292245829E-04  9.682999961E+04 -1.827524195E-04  2.919999997E+02  2.919999995E+02  9.999998493E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.655825722E-05  1.185571169E-04  9.682999772E+04  6.161905442E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152295773E-03  1.813597938E-03  9.682999821E+04 -4.974809211E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.866397280E-04  8.168322435E-05  9.682999979E+04 -3.121079177E-04  2.919998166E+02  2.919998163E+02  9.999981326E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.301406700E-04  2.012659129E-04  9.682999867E+04 -2.464958605E-04  2.919999974E+02  2.919999972E+02  9.999999899E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.390015227E-04  3.991515221E-05  9.682999996E+04 -2.025806665E-04  2.919949198E+02  2.919949197E+02  9.999864031E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.011338278E-04  1.845802513E-04  9.682999978E+04 -2.327138398E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816970538E-03  1.776058388E-03  9.682999963E+04 -1.963969315E-04  2.919978129E+02  2.919978129E+02  9.999771018E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.652953035E-04  2.242462712E-05  9.682999883E+04 -2.439966798E-04  2.807483247E+02  2.807483245E+02  9.668730398E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.142293636E-04  5.590828343E-05  9.683000041E+04 -2.630802001E-04  2.911505546E+02  2.911505544E+02  9.971982046E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.727246550E-04  1.853300375E-04  9.682999910E+04 -1.008334305E-04  2.873320655E+02  2.873320654E+02  9.929491465E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.710141670E-04  3.610240919E-04  9.683000017E+04 -3.548188740E-05  2.868788346E+02  2.868788346E+02  9.980635753E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.625090491E-05  1.007511910E-04  9.682999996E+04  6.567928036E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116607246E-02  1.067689379E-02  9.682998811E+04 -1.423956744E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.292719691E-04  4.015194724E-05  9.683000111E+04 -2.926030455E-04  2.917379758E+02  2.917379755E+02  9.999991118E-01 
