nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.388152742E-05  2.597729461E-05  9.682999981E+04  9.821457282E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.010462533E-04  2.133332760E-04  9.682999816E+04 -2.063905569E-04  2.919997718E+02  2.919997716E+02  9.999860196E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.441063467E-04  4.040478090E-05  9.682999822E+04 -2.072231965E-04  2.918748021E+02  2.918748019E+02  9.992449832E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918691360E-04  2.292977185E-04  9.682999961E+04 -1.826467767E-04  2.919999996E+02  2.919999995E+02  9.999998395E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.670677374E-05  1.185654680E-04  9.682999772E+04  6.147807400E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152454318E-03  1.813540991E-03  9.682999821E+04 -4.976913907E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.869371950E-04  8.237184357E-05  9.682999979E+04 -3.117770627E-04  2.919998345E+02  2.919998343E+02  9.999985666E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.292766048E-04  2.006841108E-04  9.682999867E+04 -2.461626329E-04  2.919999972E+02  2.919999970E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.388228219E-04  3.984110900E-05  9.682999996E+04 -2.024695961E-04  2.919950939E+02  2.919950938E+02  9.999907873E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.008978990E-04  1.845131587E-04  9.682999978E+04 -2.325391496E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816751240E-03  1.775884942E-03  9.682999963E+04 -1.963359562E-04  2.919978281E+02  2.919978280E+02  9.999773085E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.650091558E-04  2.106475960E-05  9.682999883E+04 -2.450307814E-04  2.811253395E+02  2.811253393E+02  9.701221582E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.134123292E-04  5.825873098E-05  9.683000041E+04 -2.600913886E-04  2.910459883E+02  2.910459881E+02  9.979834338E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.691114939E-04  1.815176095E-04  9.682999910E+04 -1.009541177E-04  2.876781397E+02  2.876781396E+02  9.948860606E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.716000905E-04  3.615356167E-04  9.683000017E+04 -3.559747415E-05  2.868831454E+02  2.868831454E+02  9.980762284E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.640902930E-05  1.007697213E-04  9.682999996E+04  6.553812303E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116925205E-02  1.067894621E-02  9.682998811E+04 -1.425263646E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.293078968E-04  4.120597606E-05  9.683000111E+04 -2.916796473E-04  2.917639400E+02  2.917639397E+02  9.999992865E-01 
