nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372187512E-05  2.578776172E-05  9.682999981E+04  9.808219891E-06  2.919999997E+02  2.919999997E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.042668731E-04  2.158698030E-04  9.682999815E+04 -2.072966990E-04  2.919998545E+02  2.919998544E+02  9.999984163E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.455881336E-04  3.353079751E-05  9.682999822E+04 -2.149796939E-04  2.918742741E+02  2.918742739E+02  9.995218369E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.932560670E-04  2.300241474E-04  9.682999961E+04 -1.833708637E-04  2.919999996E+02  2.919999995E+02  9.999998298E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.638527227E-05  1.185518406E-04  9.682999772E+04  6.178719161E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.151301876E-03  1.813355963E-03  9.682999821E+04 -4.967077910E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.890225530E-04  8.210636107E-05  9.682999979E+04 -3.141046885E-04  2.919998566E+02  2.919998564E+02  9.999984332E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.328332114E-04  2.027265564E-04  9.682999867E+04 -2.478556270E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.422828267E-04  4.166016573E-05  9.682999996E+04 -2.042698038E-04  2.919965150E+02  2.919965148E+02  9.999984206E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.017412562E-04  1.848230980E-04  9.682999978E+04 -2.330997013E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816281905E-03  1.776185081E-03  9.682999963E+04 -1.955926966E-04  2.919978322E+02  2.919978322E+02  9.999771387E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.626820729E-04  2.506796875E-05  9.682999884E+04 -2.389610770E-04  2.816588922E+02  2.816588920E+02  9.735166458E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.183111724E-04  5.316342948E-05  9.683000040E+04 -2.696914786E-04  2.912933508E+02  2.912933506E+02  9.993369801E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.658897112E-04  1.682301111E-04  9.682999910E+04 -1.102587561E-04  2.880754885E+02  2.880754884E+02  9.968938411E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.738594526E-04  3.628491448E-04  9.683000017E+04 -3.663205203E-05  2.868793980E+02  2.868793980E+02  9.980840800E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.607126800E-05  1.006984011E-04  9.682999996E+04  6.581079730E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116308339E-02  1.067748706E-02  9.682998812E+04 -1.420426387E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.296623705E-04  3.755704743E-05  9.683000111E+04 -2.953699165E-04  2.917950888E+02  2.917950885E+02  9.999994740E-01 
