nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.384119804E-05  2.600918110E-05  9.682999981E+04  9.890825120E-06  2.919999995E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.018809894E-04  2.135456306E-04  9.682999816E+04 -2.070315201E-04  2.919999110E+02  2.919999109E+02  9.999862537E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.446219885E-04  4.065610496E-05  9.682999822E+04 -2.075088218E-04  2.918701871E+02  2.918701870E+02  9.991459268E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918828797E-04  2.292936522E-04  9.682999961E+04 -1.826641930E-04  2.919999996E+02  2.919999995E+02  9.999998446E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.664840767E-05  1.185631580E-04  9.682999772E+04  6.153445689E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152534560E-03  1.813661876E-03  9.682999821E+04 -4.976614315E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.862276581E-04  8.169545539E-05  9.682999979E+04 -3.116847444E-04  2.919998367E+02  2.919998364E+02  9.999985787E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.297372553E-04  2.008124593E-04  9.682999867E+04 -2.465061908E-04  2.919999973E+02  2.919999971E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.389226022E-04  4.008735614E-05  9.682999996E+04 -2.023446575E-04  2.919951206E+02  2.919951204E+02  9.999883625E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009979005E-04  1.845741501E-04  9.682999978E+04 -2.325834837E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817050875E-03  1.776064632E-03  9.682999963E+04 -1.964714980E-04  2.919978204E+02  2.919978204E+02  9.999771777E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.650226146E-04  2.170804961E-05  9.682999883E+04 -2.444189095E-04  2.809342120E+02  2.809342118E+02  9.691073789E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.131754435E-04  5.649179752E-05  9.683000041E+04 -2.614872376E-04  2.911242591E+02  2.911242589E+02  9.975148730E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.706670536E-04  1.837713863E-04  9.682999910E+04 -1.002826619E-04  2.874384355E+02  2.874384355E+02  9.935566772E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.711869095E-04  3.612309934E-04  9.683000017E+04 -3.546264762E-05  2.868789968E+02  2.868789968E+02  9.980659270E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.634746108E-05  1.007684299E-04  9.682999996E+04  6.559853183E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116739544E-02  1.067698222E-02  9.682998811E+04 -1.425199112E-03  2.919999983E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.289086764E-04  4.059573454E-05  9.683000111E+04 -2.918357651E-04  2.917484019E+02  2.917484016E+02  9.999992243E-01 
