nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.370625183E-05  2.591853599E-05  9.682999981E+04  9.943135963E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.027456846E-04  2.152238100E-04  9.682999815E+04 -2.063651396E-04  2.919999598E+02  2.919999597E+02  9.999913149E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.476447533E-04  4.179610475E-05  9.682999822E+04 -2.094904394E-04  2.918654932E+02  2.918654930E+02  9.991334230E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917224648E-04  2.291604609E-04  9.682999961E+04 -1.826253068E-04  2.919999997E+02  2.919999995E+02  9.999998533E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.648415064E-05  1.185480264E-04  9.682999772E+04  6.168490487E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152360253E-03  1.813603726E-03  9.682999821E+04 -4.975400786E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.871165826E-04  8.203566821E-05  9.682999979E+04 -3.122631561E-04  2.919997984E+02  2.919997982E+02  9.999975680E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299173178E-04  2.016100961E-04  9.682999867E+04 -2.459584146E-04  2.919999974E+02  2.919999972E+02  9.999999901E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.385470783E-04  3.950401507E-05  9.682999996E+04 -2.025013314E-04  2.919946901E+02  2.919946899E+02  9.999843453E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010604665E-04  1.845844759E-04  9.682999978E+04 -2.326366069E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816868034E-03  1.776022598E-03  9.682999963E+04 -1.963269356E-04  2.919978010E+02  2.919978010E+02  9.999770052E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.652176050E-04  2.262046156E-05  9.682999883E+04 -2.437273671E-04  2.806821720E+02  2.806821718E+02  9.660202425E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.149030301E-04  5.574126452E-05  9.683000041E+04 -2.639069174E-04  2.911532787E+02  2.911532785E+02  9.970575390E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.743958386E-04  1.870484677E-04  9.682999909E+04 -1.008863903E-04  2.872903039E+02  2.872903039E+02  9.929375554E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707330019E-04  3.609010954E-04  9.683000017E+04 -3.531124236E-05  2.868756753E+02  2.868756753E+02  9.980593494E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.616585379E-05  1.007207879E-04  9.682999996E+04  6.573672250E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116652992E-02  1.067656510E-02  9.682998811E+04 -1.424714128E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.295383183E-04  4.017241086E-05  9.683000111E+04 -2.928508845E-04  2.917383346E+02  2.917383343E+02  9.999989763E-01 
