nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.375943772E-05  2.580198032E-05  9.682999981E+04  9.783607210E-06  2.919999997E+02  2.919999997E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.031479475E-04  2.161763510E-04  9.682999815E+04 -2.058979376E-04  2.919997817E+02  2.919997815E+02  9.999973277E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.452840260E-04  3.488289790E-05  9.682999822E+04 -2.134411962E-04  2.918724278E+02  2.918724276E+02  9.994955314E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.926704632E-04  2.299500360E-04  9.682999961E+04 -1.828528626E-04  2.919999996E+02  2.919999995E+02  9.999998299E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.647742898E-05  1.185535086E-04  9.682999772E+04  6.169653662E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.151694104E-03  1.813329113E-03  9.682999821E+04 -4.971246524E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.879750983E-04  8.210754090E-05  9.682999979E+04 -3.130561434E-04  2.919998461E+02  2.919998459E+02  9.999985950E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.315828292E-04  2.027765587E-04  9.682999867E+04 -2.465595987E-04  2.919999973E+02  2.919999971E+02  9.999999906E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.407118643E-04  4.088415264E-05  9.682999996E+04 -2.034068906E-04  2.919960557E+02  2.919960556E+02  9.999978093E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.012587086E-04  1.847853355E-04  9.682999978E+04 -2.326515795E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816241759E-03  1.775990306E-03  9.682999963E+04 -1.957303006E-04  2.919978373E+02  2.919978373E+02  9.999772478E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.622253003E-04  2.469362800E-05  9.682999884E+04 -2.388492925E-04  2.815565197E+02  2.815565195E+02  9.726137158E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.174036145E-04  5.407110496E-05  9.683000040E+04 -2.679471748E-04  2.912526105E+02  2.912526103E+02  9.992461149E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.657290337E-04  1.698357772E-04  9.682999910E+04 -1.085999239E-04  2.880526103E+02  2.880526102E+02  9.967790869E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.732101488E-04  3.627516661E-04  9.683000017E+04 -3.608123041E-05  2.868859998E+02  2.868859998E+02  9.980922818E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.615440167E-05  1.007043771E-04  9.682999996E+04  6.573318032E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116595619E-02  1.067843244E-02  9.682998811E+04 -1.422436649E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.289962862E-04  3.786071152E-05  9.683000111E+04 -2.944254927E-04  2.917853443E+02  2.917853441E+02  9.999995401E-01 
