nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.389711176E-05  2.599649694E-05  9.682999981E+04  9.823274786E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.013800290E-04  2.132164940E-04  9.682999816E+04 -2.068308447E-04  2.919998468E+02  2.919998466E+02  9.999859635E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.440684785E-04  4.045103804E-05  9.682999822E+04 -2.071427916E-04  2.918734866E+02  2.918734865E+02  9.992048317E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918635629E-04  2.292786539E-04  9.682999961E+04 -1.826585436E-04  2.919999996E+02  2.919999995E+02  9.999998413E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.671922786E-05  1.185655192E-04  9.682999772E+04  6.146566881E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152523814E-03  1.813591728E-03  9.682999821E+04 -4.977146069E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.865307293E-04  8.206239758E-05  9.682999979E+04 -3.116529943E-04  2.919998399E+02  2.919998396E+02  9.999986548E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.294900208E-04  2.006256448E-04  9.682999867E+04 -2.464294330E-04  2.919999972E+02  2.919999970E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.388848527E-04  4.000204120E-05  9.682999996E+04 -2.023846981E-04  2.919951521E+02  2.919951519E+02  9.999898413E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009202878E-04  1.845239784E-04  9.682999978E+04 -2.325516835E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816900925E-03  1.775940243E-03  9.682999963E+04 -1.964350946E-04  2.919978252E+02  2.919978252E+02  9.999772595E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.650047031E-04  2.118830504E-05  9.682999883E+04 -2.449048050E-04  2.810721440E+02  2.810721438E+02  9.701814585E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.131226710E-04  5.752773235E-05  9.683000041E+04 -2.604774139E-04  2.910780897E+02  2.910780895E+02  9.978096216E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.696028916E-04  1.825306887E-04  9.682999910E+04 -1.004495369E-04  2.875788492E+02  2.875788491E+02  9.943742484E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.714173872E-04  3.613816899E-04  9.683000017E+04 -3.555466623E-05  2.868803260E+02  2.868803260E+02  9.980706396E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.642078586E-05  1.007717598E-04  9.682999996E+04  6.552818650E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116909075E-02  1.067899141E-02  9.682998811E+04 -1.425061144E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.290599959E-04  4.104148357E-05  9.683000111E+04 -2.915812650E-04  2.917585573E+02  2.917585571E+02  9.999992704E-01 
