nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.367786412E-05  2.576133229E-05  9.682999981E+04  9.828102610E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.025147895E-04  2.156052055E-04  9.682999815E+04 -2.057861525E-04  2.919999651E+02  2.919999649E+02  9.999949718E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.494400004E-04  4.279792871E-05  9.682999822E+04 -2.103711818E-04  2.918648048E+02  2.918648047E+02  9.992119171E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916679326E-04  2.291297069E-04  9.682999961E+04 -1.825989126E-04  2.919999996E+02  2.919999995E+02  9.999998566E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.646068564E-05  1.185292287E-04  9.682999772E+04  6.169122062E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152369693E-03  1.813613571E-03  9.682999821E+04 -4.975406354E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.879048307E-04  8.247443048E-05  9.682999979E+04 -3.126510507E-04  2.919998130E+02  2.919998127E+02  9.999976746E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.295464569E-04  2.017514566E-04  9.682999867E+04 -2.454585960E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.379272554E-04  3.875227839E-05  9.682999996E+04 -2.025673603E-04  2.919943405E+02  2.919943403E+02  9.999820461E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010884068E-04  1.845925564E-04  9.682999978E+04 -2.326571579E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816643048E-03  1.776059904E-03  9.682999963E+04 -1.960678779E-04  2.919977834E+02  2.919977834E+02  9.999769119E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.655919047E-04  2.211397240E-05  9.682999883E+04 -2.445879512E-04  2.807538636E+02  2.807538634E+02  9.674024725E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.153438328E-04  5.547054843E-05  9.683000041E+04 -2.645874059E-04  2.911080080E+02  2.911080078E+02  9.972083673E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.757743983E-04  1.881750260E-04  9.682999909E+04 -1.012289841E-04  2.873047882E+02  2.873047882E+02  9.932773933E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707078254E-04  3.609104295E-04  9.683000017E+04 -3.526793466E-05  2.868679811E+02  2.868679810E+02  9.980483394E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.611307166E-05  1.006591643E-04  9.682999996E+04  6.573333666E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116654052E-02  1.067681161E-02  9.682998811E+04 -1.424499881E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.302199511E-04  4.080041818E-05  9.683000111E+04 -2.929603728E-04  2.917501334E+02  2.917501332E+02  9.999989913E-01 
