nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.303950613E-05  2.564470123E-05  9.682999981E+04  1.035996311E-05  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.146977411E-04  2.108883063E-04  9.682999814E+04 -2.222730459E-04  2.920000005E+02  2.920000004E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.517321952E-04  1.002966538E-05  9.682999822E+04 -2.425805123E-04  2.919993908E+02  2.919993906E+02  9.999989482E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.920818572E-04  2.256094090E-04  9.682999961E+04 -1.862248068E-04  2.919999999E+02  2.919999998E+02  9.999999609E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.647274738E-05  1.185352090E-04  9.682999772E+04  6.168453502E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.147920948E-03  1.813369348E-03  9.682999821E+04 -4.933147033E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.174030083E-04  9.585087858E-05  9.682999976E+04 -3.299440620E-04  2.920000625E+02  2.920000622E+02  9.999999856E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.447296902E-04  1.998838247E-04  9.682999865E+04 -2.623460184E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.776551950E-04  6.304271477E-05  9.682999993E+04 -2.201320241E-04  2.920000023E+02  2.920000021E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.028495425E-04  1.835408674E-04  9.682999978E+04 -2.353780388E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.814007619E-03  1.776551436E-03  9.682999963E+04 -1.929841370E-04  2.919978429E+02  2.919978428E+02  9.999741502E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.746166684E-04  2.271394582E-05  9.682999882E+04 -2.538442400E-04  2.913646900E+02  2.913646898E+02  9.998184537E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.288618646E-04  4.802181392E-05  9.683000039E+04 -2.850453821E-04  2.920065623E+02  2.920065621E+02  1.000000005E+00 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.807391496E-04  1.666505723E-04  9.682999909E+04 -1.284595139E-04  2.916000475E+02  2.916000474E+02  9.996131238E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.739525223E-04  3.615971687E-04  9.683000017E+04 -3.853756343E-05  2.874256992E+02  2.874256992E+02  9.984529397E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.623518735E-05  1.008940587E-04  9.682999996E+04  6.582544923E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112960952E-02  1.066844918E-02  9.682998815E+04 -1.395199181E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.505043367E-04  3.621111531E-05  9.683000109E+04 -3.174634980E-04  2.919997336E+02  2.919997334E+02  1.000000015E+00 
