nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.366960892E-05  2.578037592E-05  9.682999981E+04  9.853670926E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.027380733E-04  2.156428231E-04  9.682999815E+04 -2.059750663E-04  2.919999652E+02  2.919999651E+02  9.999948631E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.495293586E-04  4.274231349E-05  9.682999822E+04 -2.105111802E-04  2.918647315E+02  2.918647313E+02  9.992059081E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917497939E-04  2.291301933E-04  9.682999961E+04 -1.826802212E-04  2.919999996E+02  2.919999995E+02  9.999998564E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.645072255E-05  1.185315649E-04  9.682999772E+04  6.170318532E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152326788E-03  1.813617181E-03  9.682999821E+04 -4.974943166E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.880563129E-04  8.246311779E-05  9.682999979E+04 -3.128128938E-04  2.919998090E+02  2.919998088E+02  9.999975807E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.297600416E-04  2.017738152E-04  9.682999867E+04 -2.456517897E-04  2.919999974E+02  2.919999972E+02  9.999999904E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.381100999E-04  3.879227478E-05  9.682999996E+04 -2.027137058E-04  2.919943561E+02  2.919943560E+02  9.999820347E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.011638301E-04  1.845921708E-04  9.682999978E+04 -2.327329964E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816648949E-03  1.776043447E-03  9.682999963E+04 -1.960888400E-04  2.919977847E+02  2.919977846E+02  9.999769120E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.657249079E-04  2.218758587E-05  9.682999883E+04 -2.446503796E-04  2.807454311E+02  2.807454309E+02  9.672500819E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.155554243E-04  5.548271377E-05  9.683000041E+04 -2.647893889E-04  2.911180529E+02  2.911180527E+02  9.971669434E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.759140700E-04  1.881876053E-04  9.682999909E+04 -1.013527128E-04  2.872977588E+02  2.872977587E+02  9.932364020E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707838940E-04  3.608986596E-04  9.683000017E+04 -3.535550893E-05  2.868683370E+02  2.868683370E+02  9.980493557E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.610692253E-05  1.006668599E-04  9.682999996E+04  6.574649926E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116600948E-02  1.067682761E-02  9.682998811E+04 -1.423954236E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.303631368E-04  4.072647375E-05  9.683000111E+04 -2.931710411E-04  2.917491645E+02  2.917491643E+02  9.999989676E-01 
