nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.364914611E-05  2.584974262E-05  9.682999981E+04  9.937390878E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.029045554E-04  2.155817027E-04  9.682999815E+04 -2.061973004E-04  2.919999659E+02  2.919999657E+02  9.999936473E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.489220931E-04  4.232245341E-05  9.682999822E+04 -2.102872594E-04  2.918650127E+02  2.918650125E+02  9.991735371E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917975808E-04  2.291343004E-04  9.682999961E+04 -1.827242534E-04  2.919999997E+02  2.919999995E+02  9.999998552E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.643935818E-05  1.185397927E-04  9.682999772E+04  6.172207197E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152387863E-03  1.813635536E-03  9.682999821E+04 -4.975388008E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.877696582E-04  8.230571461E-05  9.682999979E+04 -3.126698386E-04  2.919997981E+02  2.919997979E+02  9.999973954E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299393787E-04  2.017615024E-04  9.682999867E+04 -2.458424187E-04  2.919999974E+02  2.919999972E+02  9.999999903E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.384201132E-04  3.910596605E-05  9.682999996E+04 -2.027375274E-04  2.919945047E+02  2.919945045E+02  9.999828199E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.011903886E-04  1.845874236E-04  9.682999978E+04 -2.327639270E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816693380E-03  1.775996842E-03  9.682999963E+04 -1.961757365E-04  2.919977916E+02  2.919977916E+02  9.999769420E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.655230200E-04  2.245783909E-05  9.682999883E+04 -2.441890327E-04  2.807074331E+02  2.807074329E+02  9.665557291E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.154454655E-04  5.557155410E-05  9.683000041E+04 -2.646030785E-04  2.911463425E+02  2.911463423E+02  9.970804500E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.755580687E-04  1.879161067E-04  9.682999909E+04 -1.012397637E-04  2.872833220E+02  2.872833219E+02  9.930780227E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707919413E-04  3.608719884E-04  9.683000017E+04 -3.539207933E-05  2.868714087E+02  2.868714087E+02  9.980540396E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.610175524E-05  1.006937569E-04  9.682999996E+04  6.577615935E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116473377E-02  1.067704881E-02  9.682998811E+04 -1.422476676E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.300806701E-04  4.041465827E-05  9.683000111E+04 -2.931726391E-04  2.917438073E+02  2.917438071E+02  9.999989266E-01 
