nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.387228425E-05  2.593648536E-05  9.682999981E+04  9.793340731E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.009030184E-04  2.140125768E-04  9.682999816E+04 -2.056272621E-04  2.919996008E+02  2.919996007E+02  9.999865525E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.446824131E-04  4.022079222E-05  9.682999822E+04 -2.079672790E-04  2.918750587E+02  2.918750586E+02  9.993052315E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919637529E-04  2.293577015E-04  9.682999961E+04 -1.826865935E-04  2.919999996E+02  2.919999995E+02  9.999998370E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.670127343E-05  1.185639005E-04  9.682999772E+04  6.148224429E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152336519E-03  1.813446166E-03  9.682999821E+04 -4.976601965E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.876565613E-04  8.278004736E-05  9.682999979E+04 -3.121239715E-04  2.919998163E+02  2.919998161E+02  9.999983204E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.292452508E-04  2.010682132E-04  9.682999867E+04 -2.457808734E-04  2.919999972E+02  2.919999970E+02  9.999999898E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.387792441E-04  3.950680596E-05  9.682999996E+04 -2.027309259E-04  2.919949419E+02  2.919949418E+02  9.999923263E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009347207E-04  1.845205208E-04  9.682999978E+04 -2.325692252E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816574417E-03  1.775830407E-03  9.682999963E+04 -1.962088607E-04  2.919978325E+02  2.919978325E+02  9.999773792E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.647627739E-04  2.134965898E-05  9.682999883E+04 -2.445200534E-04  2.811866161E+02  2.811866159E+02  9.699016283E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.144999289E-04  5.887029995E-05  9.683000041E+04 -2.606139449E-04  2.910237199E+02  2.910237197E+02  9.982679344E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.684992248E-04  1.793620531E-04  9.682999910E+04 -1.024201407E-04  2.878196366E+02  2.878196365E+02  9.955699219E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.720037938E-04  3.618261438E-04  9.683000017E+04 -3.573903556E-05  2.868896754E+02  2.868896754E+02  9.980872745E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.640020868E-05  1.007601706E-04  9.682999996E+04  6.553818816E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116858982E-02  1.067866237E-02  9.682998811E+04 -1.424860452E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.297167472E-04  4.108048922E-05  9.683000111E+04 -2.922040340E-04  2.917710986E+02  2.917710984E+02  9.999993426E-01 
