nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.364995302E-05  2.579134145E-05  9.682999981E+04  9.883372014E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.030759706E-04  2.156546811E-04  9.682999815E+04 -2.063021636E-04  2.919999655E+02  2.919999653E+02  9.999947594E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.497437740E-04  4.269454450E-05  9.682999822E+04 -2.107692826E-04  2.918647304E+02  2.918647303E+02  9.992017647E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919115203E-04  2.291280137E-04  9.682999961E+04 -1.828440129E-04  2.919999996E+02  2.919999995E+02  9.999998562E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.643621430E-05  1.185328837E-04  9.682999772E+04  6.171885382E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152528428E-03  1.813637516E-03  9.682999821E+04 -4.976774857E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.882477342E-04  8.244825736E-05  9.682999979E+04 -3.130179419E-04  2.919998068E+02  2.919998066E+02  9.999975322E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.300967409E-04  2.017821106E-04  9.682999867E+04 -2.459809358E-04  2.919999974E+02  2.919999972E+02  9.999999904E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.384221911E-04  3.882767682E-05  9.682999996E+04 -2.029934748E-04  2.919943721E+02  2.919943719E+02  9.999820792E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.013234135E-04  1.845901998E-04  9.682999978E+04 -2.328943637E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816742910E-03  1.776015301E-03  9.682999963E+04 -1.962085119E-04  2.919977856E+02  2.919977855E+02  9.999769139E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.658949179E-04  2.223266244E-05  9.682999883E+04 -2.447772551E-04  2.807399568E+02  2.807399566E+02  9.671507700E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.158657641E-04  5.548910573E-05  9.683000041E+04 -2.650949471E-04  2.911238022E+02  2.911238020E+02  9.971475506E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.761507171E-04  1.881774754E-04  9.682999909E+04 -1.015965840E-04  2.872941919E+02  2.872941918E+02  9.932117993E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709337361E-04  3.608888645E-04  9.683000017E+04 -3.551480149E-05  2.868686649E+02  2.868686649E+02  9.980500043E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.608917166E-05  1.006711712E-04  9.682999996E+04  6.576803288E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116511603E-02  1.067717390E-02  9.682998811E+04 -1.422744730E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.305343723E-04  4.067758364E-05  9.683000111E+04 -2.933868073E-04  2.917484718E+02  2.917484715E+02  9.999989558E-01 
