nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.389872165E-05  2.599925762E-05  9.682999981E+04  9.824296017E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.013153000E-04  2.132246456E-04  9.682999816E+04 -2.067587116E-04  2.919998575E+02  2.919998574E+02  9.999859658E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.439648066E-04  4.046391851E-05  9.682999822E+04 -2.070274795E-04  2.918731481E+02  2.918731479E+02  9.991972848E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917908411E-04  2.292751924E-04  9.682999961E+04 -1.825889416E-04  2.919999996E+02  2.919999994E+02  9.999998417E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.671902509E-05  1.185654322E-04  9.682999772E+04  6.146583050E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152543849E-03  1.813600216E-03  9.682999821E+04 -4.977269873E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.863176518E-04  8.200679156E-05  9.682999979E+04 -3.114906861E-04  2.919998402E+02  2.919998400E+02  9.999986599E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.293991036E-04  2.006313346E-04  9.682999867E+04 -2.463333322E-04  2.919999972E+02  2.919999970E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.387659209E-04  4.002356493E-05  9.682999996E+04 -2.022460745E-04  2.919951566E+02  2.919951564E+02  9.999896640E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.008556606E-04  1.845263912E-04  9.682999978E+04 -2.324848391E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816911647E-03  1.775946433E-03  9.682999963E+04 -1.964402382E-04  2.919978247E+02  2.919978246E+02  9.999772503E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.648452004E-04  2.123432481E-05  9.682999883E+04 -2.447006147E-04  2.810588189E+02  2.810588187E+02  9.701286165E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.129650677E-04  5.738537727E-05  9.683000041E+04 -2.604512592E-04  2.910844298E+02  2.910844296E+02  9.977753222E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.695773993E-04  1.826995081E-04  9.682999910E+04 -1.002569711E-04  2.875604740E+02  2.875604739E+02  9.942744746E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.713106731E-04  3.613538867E-04  9.683000017E+04 -3.547334910E-05  2.868799657E+02  2.868799657E+02  9.980698076E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.642081657E-05  1.007717357E-04  9.682999996E+04  6.552817172E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116944635E-02  1.067903408E-02  9.682998811E+04 -1.425377773E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.288656499E-04  4.099489479E-05  9.683000111E+04 -2.914292012E-04  2.917574432E+02  2.917574429E+02  9.999992667E-01 
