nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371119782E-05  2.577354407E-05  9.682999981E+04  9.805824192E-06  2.919999997E+02  2.919999997E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.043291104E-04  2.153882355E-04  9.682999815E+04 -2.077983477E-04  2.919999084E+02  2.919999083E+02  9.999991612E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.446987428E-04  3.203888774E-05  9.682999822E+04 -2.154525120E-04  2.918775522E+02  2.918775521E+02  9.995481271E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.932237544E-04  2.300533772E-04  9.682999961E+04 -1.833118330E-04  2.919999996E+02  2.919999995E+02  9.999998303E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.635068031E-05  1.185500909E-04  9.682999772E+04  6.182019209E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.151392732E-03  1.813474442E-03  9.682999821E+04 -4.966905415E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.890229915E-04  8.226508756E-05  9.682999979E+04 -3.139603437E-04  2.919998648E+02  2.919998646E+02  9.999981701E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.330498731E-04  2.025695947E-04  9.682999867E+04 -2.482155338E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.430416063E-04  4.262999072E-05  9.682999996E+04 -2.041437130E-04  2.919970230E+02  2.919970228E+02  9.999989587E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.016464470E-04  1.848393020E-04  9.682999978E+04 -2.329901086E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816373121E-03  1.776377344E-03  9.682999963E+04 -1.955085090E-04  2.919978270E+02  2.919978270E+02  9.999770215E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.618288716E-04  2.545074720E-05  9.682999884E+04 -2.377623716E-04  2.818466499E+02  2.818466498E+02  9.755766726E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.182136328E-04  5.230235488E-05  9.683000040E+04 -2.703889309E-04  2.913418725E+02  2.913418723E+02  9.994354098E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.649141172E-04  1.665516642E-04  9.682999910E+04 -1.108514502E-04  2.881044858E+02  2.881044858E+02  9.970191940E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.738472717E-04  3.629003953E-04  9.683000017E+04 -3.656179171E-05  2.868707248E+02  2.868707248E+02  9.980726333E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.603255630E-05  1.006939774E-04  9.682999996E+04  6.584562715E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116353792E-02  1.067768697E-02  9.682998812E+04 -1.420698472E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.291047665E-04  3.737420474E-05  9.683000111E+04 -2.949808723E-04  2.918094424E+02  2.918094422E+02  9.999993787E-01 
