nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.367699957E-05  2.576350897E-05  9.682999981E+04  9.830931837E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.025213730E-04  2.156104266E-04  9.682999815E+04 -2.057879054E-04  2.919999651E+02  2.919999649E+02  9.999949634E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.494377325E-04  4.279349379E-05  9.682999822E+04 -2.103728851E-04  2.918647914E+02  2.918647912E+02  9.992113131E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916684053E-04  2.291298148E-04  9.682999961E+04 -1.825992257E-04  2.919999996E+02  2.919999995E+02  9.999998566E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.645991463E-05  1.185295013E-04  9.682999772E+04  6.169216551E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152367897E-03  1.813614086E-03  9.682999821E+04 -4.975382759E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.879059564E-04  8.247405104E-05  9.682999979E+04 -3.126525725E-04  2.919998125E+02  2.919998123E+02  9.999976635E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.295518561E-04  2.017544101E-04  9.682999867E+04 -2.454613519E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.379311933E-04  3.875531563E-05  9.682999996E+04 -2.025685757E-04  2.919943414E+02  2.919943412E+02  9.999820390E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010886735E-04  1.845925848E-04  9.682999978E+04 -2.326574105E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816642737E-03  1.776058374E-03  9.682999963E+04 -1.960689876E-04  2.919977835E+02  2.919977835E+02  9.999769117E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.655892407E-04  2.212190928E-05  9.682999883E+04 -2.445777341E-04  2.807529738E+02  2.807529736E+02  9.673867408E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.153509016E-04  5.547215590E-05  9.683000041E+04 -2.645931304E-04  2.911091354E+02  2.911091352E+02  9.972031287E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.757773791E-04  1.881783619E-04  9.682999909E+04 -1.012283791E-04  2.873039373E+02  2.873039372E+02  9.932728199E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707070911E-04  3.609090998E-04  9.683000017E+04 -3.526851085E-05  2.868680107E+02  2.868680107E+02  9.980484534E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.611267524E-05  1.006600587E-04  9.682999996E+04  6.573442250E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116652276E-02  1.067680517E-02  9.682998811E+04 -1.424488007E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.302191327E-04  4.079282233E-05  9.683000111E+04 -2.929664654E-04  2.917500391E+02  2.917500389E+02  9.999989884E-01 
