nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371813960E-05  2.571656819E-05  9.682999981E+04  9.746901067E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.025410630E-04  2.154986390E-04  9.682999815E+04 -2.059096305E-04  2.919999657E+02  2.919999656E+02  9.999950254E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.494236248E-04  4.276595743E-05  9.682999822E+04 -2.103839668E-04  2.918653274E+02  2.918653272E+02  9.992204145E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916850895E-04  2.291263205E-04  9.682999961E+04 -1.826190807E-04  2.919999996E+02  2.919999995E+02  9.999998574E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.649764589E-05  1.185227075E-04  9.682999772E+04  6.164821912E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152498011E-03  1.813602843E-03  9.682999821E+04 -4.976786158E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.878787633E-04  8.244236393E-05  9.682999979E+04 -3.126542281E-04  2.919998201E+02  2.919998198E+02  9.999978618E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.295975341E-04  2.016980670E-04  9.682999867E+04 -2.455584447E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.379871262E-04  3.877294602E-05  9.682999996E+04 -2.026083303E-04  2.919943713E+02  2.919943711E+02  9.999824228E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.011069070E-04  1.845929482E-04  9.682999978E+04 -2.326753551E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816725238E-03  1.776101387E-03  9.682999963E+04 -1.961121504E-04  2.919977815E+02  2.919977815E+02  9.999769281E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.656418090E-04  2.201587098E-05  9.682999883E+04 -2.447320778E-04  2.807673232E+02  2.807673230E+02  9.676357272E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.152832084E-04  5.544553718E-05  9.683000041E+04 -2.645470589E-04  2.910910769E+02  2.910910767E+02  9.973122195E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.756731013E-04  1.880137791E-04  9.682999909E+04 -1.012884466E-04  2.873234264E+02  2.873234264E+02  9.933633954E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707400299E-04  3.609364105E-04  9.683000017E+04 -3.527627864E-05  2.868682296E+02  2.868682296E+02  9.980459635E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614165751E-05  1.006386918E-04  9.682999996E+04  6.568602633E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116718656E-02  1.067689538E-02  9.682998811E+04 -1.425069473E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.302343366E-04  4.087271789E-05  9.683000111E+04 -2.929088787E-04  2.917510520E+02  2.917510517E+02  9.999990461E-01 
