nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.390573175E-05  2.600792817E-05  9.682999981E+04  9.825197406E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.010752320E-04  2.133844809E-04  9.682999816E+04 -2.063728460E-04  2.919998963E+02  2.919998961E+02  9.999860802E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.437087211E-04  4.056571761E-05  9.682999822E+04 -2.066782343E-04  2.918712985E+02  2.918712983E+02  9.991629816E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.914841705E-04  2.292929556E-04  9.682999961E+04 -1.822660616E-04  2.919999996E+02  2.919999995E+02  9.999998435E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.672383759E-05  1.185649231E-04  9.682999772E+04  6.146051390E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152794584E-03  1.813620353E-03  9.682999821E+04 -4.979592982E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.854972757E-04  8.178654198E-05  9.682999979E+04 -3.108712737E-04  2.919998392E+02  2.919998389E+02  9.999986317E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.290170056E-04  2.007243125E-04  9.682999867E+04 -2.458663658E-04  2.919999973E+02  2.919999971E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.382625134E-04  4.008403225E-05  9.682999996E+04 -2.016875614E-04  2.919951469E+02  2.919951468E+02  9.999888285E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.005860207E-04  1.845607135E-04  9.682999978E+04 -2.321839225E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817168055E-03  1.776081758E-03  9.682999963E+04 -1.965731387E-04  2.919978226E+02  2.919978225E+02  9.999772084E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.642081788E-04  2.151701825E-05  9.682999883E+04 -2.437895382E-04  2.809828669E+02  2.809828668E+02  9.695791241E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.124352555E-04  5.676882289E-05  9.683000041E+04 -2.604911240E-04  2.911119274E+02  2.911119272E+02  9.976081065E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.696284896E-04  1.834115337E-04  9.682999910E+04 -9.960080922E-05  2.874786403E+02  2.874786402E+02  9.938025835E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.708505790E-04  3.612793193E-04  9.683000017E+04 -3.508136359E-05  2.868789745E+02  2.868789745E+02  9.980667609E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.642320160E-05  1.007707137E-04  9.682999996E+04  6.552488331E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117048179E-02  1.067728422E-02  9.682998811E+04 -1.428009841E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.281187411E-04  4.074759840E-05  9.683000111E+04 -2.909074817E-04  2.917517462E+02  2.917517459E+02  9.999992428E-01 
