nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.334435243E-05  2.564595427E-05  9.682999981E+04  1.005624048E-05  2.920000001E+02  2.920000001E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -3.983821346E-04  2.104898189E-04  9.682999816E+04 -2.063210741E-04  2.919999994E+02  2.919999992E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.373348711E-04  6.368395580E-06  9.682999823E+04 -2.315240835E-04  2.919999023E+02  2.919999022E+02  9.999999842E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.772175190E-04  1.930693517E-04  9.682999962E+04 -2.010517051E-04  2.920000000E+02  2.919999999E+02  1.000000000E+00 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.657170831E-05  1.167510713E-04  9.682999772E+04  5.995769985E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.151971127E-03  1.807067025E-03  9.682999821E+04 -5.031154010E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.973951124E-04  9.577901730E-05  9.682999978E+04 -3.100017166E-04  2.920000682E+02  2.920000679E+02  1.000000002E+00 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.288858356E-04  2.005379416E-04  9.682999867E+04 -2.459053432E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.708034126E-04  6.873426307E-05  9.682999993E+04 -2.080869520E-04  2.920000031E+02  2.920000030E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.934946863E-04  1.764069404E-04  9.682999979E+04 -2.325324793E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.793945127E-03  1.731858652E-03  9.682999965E+04 -2.137132367E-04  2.920000048E+02  2.920000047E+02  1.000000014E+00 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.422450898E-04  2.327565030E-05  9.682999886E+04 -2.210101577E-04  2.920375568E+02  2.920375566E+02  9.999999907E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.088309759E-04  5.033488578E-05  9.683000041E+04 -2.629039226E-04  2.920060066E+02  2.920060064E+02  1.000000007E+00 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.662960200E-04  1.495772516E-04  9.682999910E+04 -1.298143127E-04  2.919997607E+02  2.919997606E+02  9.999999935E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.684506321E-04  3.052206927E-04  9.683000017E+04 -8.995215105E-05  2.919997447E+02  2.919997446E+02  1.000000006E+00 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.678733995E-05  9.891050499E-05  9.682999996E+04  6.346341892E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.109364184E-02  1.062955361E-02  9.682998818E+04 -1.394721672E-03  2.919999984E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.246288628E-04  3.112361404E-05  9.683000112E+04 -2.962302848E-04  2.920006797E+02  2.920006795E+02  1.000000015E+00 
