nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.383468355E-05  2.589247063E-05  9.682999981E+04  9.790862745E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.008469538E-04  2.150408338E-04  9.682999816E+04 -2.046328076E-04  2.919994652E+02  2.919994650E+02  9.999884133E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.451498181E-04  3.957577293E-05  9.682999822E+04 -2.090232689E-04  2.918737661E+02  2.918737660E+02  9.993592377E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.920270589E-04  2.294691265E-04  9.682999961E+04 -1.826483214E-04  2.919999996E+02  2.919999995E+02  9.999998346E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.666092900E-05  1.185609935E-04  9.682999772E+04  6.151982873E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152097998E-03  1.813343445E-03  9.682999821E+04 -4.975153325E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.878551733E-04  8.288234623E-05  9.682999979E+04 -3.122292419E-04  2.919998022E+02  2.919998019E+02  9.999983183E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.291923564E-04  2.016876235E-04  9.682999867E+04 -2.451627578E-04  2.919999972E+02  2.919999970E+02  9.999999901E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.386010300E-04  3.930502626E-05  9.682999996E+04 -2.027367870E-04  2.919948751E+02  2.919948750E+02  9.999939257E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009279076E-04  1.845579513E-04  9.682999978E+04 -2.325282635E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816383695E-03  1.775833707E-03  9.682999963E+04 -1.960152182E-04  2.919978380E+02  2.919978379E+02  9.999774328E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.639409250E-04  2.216863946E-05  9.682999883E+04 -2.429315681E-04  2.812906823E+02  2.812906821E+02  9.710116378E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.153447832E-04  5.838597204E-05  9.683000041E+04 -2.619077964E-04  2.910610486E+02  2.910610484E+02  9.986079848E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.676729241E-04  1.768462121E-04  9.682999910E+04 -1.039800313E-04  2.879185965E+02  2.879185964E+02  9.960648471E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.723167767E-04  3.621315740E-04  9.683000017E+04 -3.577439880E-05  2.868949343E+02  2.868949343E+02  9.980967435E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.635228416E-05  1.007449762E-04  9.682999996E+04  6.557241234E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116816902E-02  1.067848507E-02  9.682998811E+04 -1.424601490E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.296939766E-04  4.042227486E-05  9.683000111E+04 -2.927829408E-04  2.917754252E+02  2.917754250E+02  9.999994770E-01 
