nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.373172817E-05  2.569525383E-05  9.682999981E+04  9.713897419E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023641744E-04  2.154857844E-04  9.682999815E+04 -2.057444439E-04  2.919999657E+02  2.919999656E+02  9.999950294E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.492596037E-04  4.272199623E-05  9.682999822E+04 -2.102601545E-04  2.918655809E+02  2.918655807E+02  9.992224538E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916184455E-04  2.291202315E-04  9.682999961E+04 -1.825579591E-04  2.919999996E+02  2.919999995E+02  9.999998582E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.651007761E-05  1.185189320E-04  9.682999772E+04  6.163234241E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152541915E-03  1.813602694E-03  9.682999821E+04 -4.977227955E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.877058982E-04  8.243304399E-05  9.682999979E+04 -3.124899400E-04  2.919998207E+02  2.919998205E+02  9.999978803E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.294260745E-04  2.016930725E-04  9.682999867E+04 -2.453915905E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.378747548E-04  3.879009012E-05  9.682999997E+04 -2.024804066E-04  2.919943917E+02  2.919943915E+02  9.999825720E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010500577E-04  1.845945816E-04  9.682999978E+04 -2.326170357E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816735394E-03  1.776129541E-03  9.682999963E+04 -1.960966459E-04  2.919977807E+02  2.919977807E+02  9.999769383E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.654614930E-04  2.201462294E-05  9.682999883E+04 -2.445532405E-04  2.807713300E+02  2.807713298E+02  9.676935762E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.150806849E-04  5.548119131E-05  9.683000041E+04 -2.643118663E-04  2.910903191E+02  2.910903189E+02  9.972986663E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.754717781E-04  1.879442077E-04  9.682999909E+04 -1.011560491E-04  2.873305891E+02  2.873305890E+02  9.933858445E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.706620086E-04  3.609425550E-04  9.683000017E+04 -3.519313793E-05  2.868688461E+02  2.868688461E+02  9.980443926E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614831338E-05  1.006270694E-04  9.682999996E+04  6.566878978E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116761128E-02  1.067686102E-02  9.682998811E+04 -1.425525494E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.300618743E-04  4.086454549E-05  9.683000111E+04 -2.927437895E-04  2.917511936E+02  2.917511933E+02  9.999990554E-01 
