nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.346997943E-05  2.564469164E-05  9.682999981E+04  9.929461018E-06  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.071120279E-04  2.114687921E-04  9.682999815E+04 -2.141576397E-04  2.920000008E+02  2.920000006E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.408254691E-04  1.369488609E-05  9.682999823E+04 -2.283288473E-04  2.919855136E+02  2.919855134E+02  9.999702216E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.905909824E-04  2.275747267E-04  9.682999961E+04 -1.829407064E-04  2.919999998E+02  2.919999996E+02  9.999999025E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.654149949E-05  1.185456148E-04  9.682999772E+04  6.162536371E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152123696E-03  1.813784010E-03  9.682999821E+04 -4.971391062E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.071201767E-04  9.442997967E-05  9.682999977E+04 -3.209577382E-04  2.920000036E+02  2.920000033E+02  9.999987409E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.371933154E-04  2.002302827E-04  9.682999866E+04 -2.544934839E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.645414116E-04  5.910869407E-05  9.682999994E+04 -2.106078229E-04  2.919999710E+02  2.919999708E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.003054281E-04  1.839237891E-04  9.682999978E+04 -2.324844247E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815408460E-03  1.775773008E-03  9.682999963E+04 -1.950951119E-04  2.919978226E+02  2.919978226E+02  9.999751323E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.627228333E-04  2.552961739E-05  9.682999884E+04 -2.392327952E-04  2.895905656E+02  2.895905654E+02  9.994023516E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.211206696E-04  4.923161738E-05  9.683000040E+04 -2.762000882E-04  2.920052170E+02  2.920052168E+02  9.999988329E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.643071778E-04  1.629027401E-04  9.682999910E+04 -1.145347598E-04  2.898591349E+02  2.898591348E+02  9.990590218E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.706561107E-04  3.607485597E-04  9.683000017E+04 -3.557480451E-05  2.870476597E+02  2.870476597E+02  9.981146632E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.629250695E-05  1.008657936E-04  9.682999996E+04  6.574238178E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116519224E-02  1.067559130E-02  9.682998811E+04 -1.424265075E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.394706850E-04  3.859064713E-05  9.683000110E+04 -3.042576138E-04  2.919906983E+02  2.919906981E+02  9.999999616E-01 
