nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371491345E-05  2.592291699E-05  9.682999981E+04  9.938425790E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.027878066E-04  2.151911541E-04  9.682999815E+04 -2.064369455E-04  2.919999591E+02  2.919999590E+02  9.999911333E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.475884039E-04  4.176037028E-05  9.682999822E+04 -2.094666876E-04  2.918655254E+02  2.918655252E+02  9.991308828E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917355760E-04  2.291630246E-04  9.682999961E+04 -1.826360537E-04  2.919999997E+02  2.919999995E+02  9.999998531E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.649176515E-05  1.185485136E-04  9.682999772E+04  6.167764139E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152418635E-03  1.813603896E-03  9.682999821E+04 -4.975983349E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.870983130E-04  8.201528771E-05  9.682999979E+04 -3.122634866E-04  2.919997990E+02  2.919997987E+02  9.999975924E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299755416E-04  2.015960973E-04  9.682999867E+04 -2.460295018E-04  2.919999974E+02  2.919999972E+02  9.999999901E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.385956726E-04  3.953033392E-05  9.682999996E+04 -2.025259288E-04  2.919947025E+02  2.919947023E+02  9.999844578E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010683254E-04  1.845841877E-04  9.682999978E+04 -2.326447684E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816936530E-03  1.776029724E-03  9.682999963E+04 -1.963889157E-04  2.919978017E+02  2.919978017E+02  9.999770102E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.652190976E-04  2.262375537E-05  9.682999883E+04 -2.437257812E-04  2.806821264E+02  2.806821262E+02  9.660096675E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.149132613E-04  5.575176053E-05  9.683000041E+04 -2.639075804E-04  2.911533130E+02  2.911533128E+02  9.970597929E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.743321912E-04  1.869678381E-04  9.682999909E+04 -1.008981359E-04  2.872915334E+02  2.872915334E+02  9.929303021E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707485950E-04  3.609052772E-04  9.683000017E+04 -3.532324651E-05  2.868759454E+02  2.868759454E+02  9.980596808E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.617464791E-05  1.007225110E-04  9.682999996E+04  6.572949049E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116673297E-02  1.067653932E-02  9.682998811E+04 -1.424940800E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.295241789E-04  4.016151045E-05  9.683000111E+04 -2.928466011E-04  2.917380595E+02  2.917380593E+02  9.999989825E-01 
