nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.387179797E-05  2.594960738E-05  9.682999981E+04  9.805956476E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.007756349E-04  2.137543934E-04  9.682999816E+04 -2.057355251E-04  2.919996560E+02  2.919996559E+02  9.999862934E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.443722620E-04  4.030946050E-05  9.682999822E+04 -2.075761554E-04  2.918751987E+02  2.918751986E+02  9.992877315E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918832475E-04  2.293368801E-04  9.682999961E+04 -1.826251862E-04  2.919999996E+02  2.919999995E+02  9.999998378E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.670096846E-05  1.185646060E-04  9.682999772E+04  6.148316950E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152360458E-03  1.813482497E-03  9.682999821E+04 -4.976509491E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.873388319E-04  8.268094232E-05  9.682999979E+04 -3.118966152E-04  2.919998225E+02  2.919998222E+02  9.999983895E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.290944621E-04  2.009193090E-04  9.682999867E+04 -2.457658671E-04  2.919999972E+02  2.919999970E+02  9.999999898E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.386884853E-04  3.960649769E-05  9.682999996E+04 -2.025492320E-04  2.919949877E+02  2.919949875E+02  9.999918545E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.008731448E-04  1.845161416E-04  9.682999978E+04 -2.325116804E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816632715E-03  1.775856880E-03  9.682999963E+04 -1.962429765E-04  2.919978311E+02  2.919978311E+02  9.999773593E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.647629223E-04  2.120085591E-05  9.682999883E+04 -2.446592633E-04  2.811660949E+02  2.811660947E+02  9.698662973E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.140054935E-04  5.879281555E-05  9.683000041E+04 -2.601908644E-04  2.910246718E+02  2.910246716E+02  9.981763663E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.685765526E-04  1.800715916E-04  9.682999910E+04 -1.018179959E-04  2.877808577E+02  2.877808576E+02  9.953836105E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.718316169E-04  3.617362518E-04  9.683000017E+04 -3.564791973E-05  2.868876229E+02  2.868876229E+02  9.980838930E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.640168525E-05  1.007638114E-04  9.682999996E+04  6.554014733E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116878863E-02  1.067861464E-02  9.682998811E+04 -1.425102880E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.294894870E-04  4.117615232E-05  9.683000111E+04 -2.918890899E-04  2.917691269E+02  2.917691267E+02  9.999993170E-01 
