nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.365043370E-05  2.578849150E-05  9.682999981E+04  9.880226527E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.030675550E-04  2.156523456E-04  9.682999815E+04 -2.062958171E-04  2.919999654E+02  2.919999653E+02  9.999947894E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.497605804E-04  4.270773953E-05  9.682999822E+04 -2.107739719E-04  2.918647282E+02  2.918647280E+02  9.992028776E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919112928E-04  2.291278432E-04  9.682999961E+04 -1.828439296E-04  2.919999996E+02  2.919999995E+02  9.999998563E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.643663568E-05  1.185325269E-04  9.682999772E+04  6.171829846E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152530534E-03  1.813637472E-03  9.682999821E+04 -4.976796025E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.882536950E-04  8.245229893E-05  9.682999979E+04 -3.130201195E-04  2.919998074E+02  2.919998071E+02  9.999975442E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.300891487E-04  2.017803095E-04  9.682999867E+04 -2.459749776E-04  2.919999974E+02  2.919999972E+02  9.999999904E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.384131851E-04  3.881779016E-05  9.682999996E+04 -2.029934757E-04  2.919943675E+02  2.919943674E+02  9.999820642E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.013238358E-04  1.845902376E-04  9.682999978E+04 -2.328947458E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816740033E-03  1.776016557E-03  9.682999963E+04 -1.962043853E-04  2.919977853E+02  2.919977853E+02  9.999769133E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.659015185E-04  2.222095687E-05  9.682999883E+04 -2.447950811E-04  2.807414122E+02  2.807414120E+02  9.671771643E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.158644311E-04  5.548739675E-05  9.683000041E+04 -2.650948604E-04  2.911223358E+02  2.911223356E+02  9.971522751E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.761575559E-04  1.881809902E-04  9.682999909E+04 -1.016007733E-04  2.872950747E+02  2.872950746E+02  9.932182191E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709350826E-04  3.608902567E-04  9.683000017E+04 -3.551477078E-05  2.868685723E+02  2.868685722E+02  9.980498332E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.608910760E-05  1.006700346E-04  9.682999996E+04  6.576703835E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116513325E-02  1.067718210E-02  9.682998811E+04 -1.422754506E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.305412093E-04  4.069023863E-05  9.683000111E+04 -2.933820324E-04  2.917486593E+02  2.917486591E+02  9.999989587E-01 
