nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.461924087E-05  2.585997241E-05  9.682999981E+04  8.976636709E-06  2.920000003E+02  2.920000003E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -3.963122434E-04  2.105212636E-04  9.682999816E+04 -2.042224320E-04  2.919999992E+02  2.919999991E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.349188086E-04  5.761798983E-06  9.682999823E+04 -2.296614370E-04  2.919999074E+02  2.919999072E+02  9.999999842E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.762017393E-04  1.822409791E-04  9.682999962E+04 -2.099162927E-04  2.920000000E+02  2.919999999E+02  1.000000000E+00 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -5.021644404E-05  1.160810831E-04  9.682999772E+04  5.570155809E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.120735075E-03  1.775029944E-03  9.682999824E+04 -5.011115368E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.957322937E-04  9.788057436E-05  9.682999978E+04 -3.064213279E-04  2.920000857E+02  2.920000855E+02  1.000000002E+00 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.268655395E-04  2.007710095E-04  9.682999867E+04 -2.436723233E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.699086210E-04  7.014695537E-05  9.682999993E+04 -2.059031884E-04  2.920000032E+02  2.920000031E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.949177553E-04  1.702351284E-04  9.682999979E+04 -2.395869424E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.789145851E-03  1.720470562E-03  9.682999965E+04 -2.193049354E-04  2.920000052E+02  2.920000051E+02  1.000000015E+00 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.387099986E-04  2.299714629E-05  9.682999886E+04 -2.177291640E-04  2.920377387E+02  2.920377385E+02  9.999999907E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.056583464E-04  5.106179672E-05  9.683000042E+04 -2.590679673E-04  2.920060519E+02  2.920060517E+02  1.000000007E+00 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.619043380E-04  1.461290685E-04  9.682999911E+04 -1.285689350E-04  2.919997844E+02  2.919997843E+02  9.999999935E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.626105826E-04  2.792721198E-04  9.683000018E+04 -1.077891738E-04  2.920000020E+02  2.920000019E+02  1.000000006E+00 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.969219941E-05  9.871010014E-05  9.682999996E+04  6.037573993E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.105794950E-02  1.059230608E-02  9.682998822E+04 -1.393015707E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.212216484E-04  3.142466894E-05  9.683000112E+04 -2.925483681E-04  2.920007103E+02  2.920007101E+02  1.000000015E+00 
