nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372649537E-05  2.570184582E-05  9.682999981E+04  9.725121638E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023323778E-04  2.154877675E-04  9.682999815E+04 -2.057108066E-04  2.919999657E+02  2.919999656E+02  9.999950278E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.492381261E-04  4.273250437E-05  9.682999822E+04 -2.102290400E-04  2.918655128E+02  2.918655126E+02  9.992219958E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916023185E-04  2.291230837E-04  9.682999961E+04 -1.825392115E-04  2.919999996E+02  2.919999995E+02  9.999998579E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.650708487E-05  1.185201392E-04  9.682999772E+04  6.163648113E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152536756E-03  1.813604395E-03  9.682999821E+04 -4.977159336E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.876773000E-04  8.243404792E-05  9.682999979E+04 -3.124604143E-04  2.919998206E+02  2.919998204E+02  9.999978784E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.293926169E-04  2.016939908E-04  9.682999867E+04 -2.453571872E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.378413948E-04  3.878679328E-05  9.682999997E+04 -2.024500261E-04  2.919943868E+02  2.919943866E+02  9.999825380E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010321956E-04  1.845942894E-04  9.682999978E+04 -2.325994431E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816721852E-03  1.776123790E-03  9.682999963E+04 -1.960883298E-04  2.919977810E+02  2.919977810E+02  9.999769357E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.654370263E-04  2.201434635E-05  9.682999883E+04 -2.445289066E-04  2.807703404E+02  2.807703402E+02  9.676794798E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.150534590E-04  5.546756227E-05  9.683000041E+04 -2.642969797E-04  2.910900355E+02  2.910900353E+02  9.973081723E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.754601049E-04  1.879614255E-04  9.682999909E+04 -1.011271465E-04  2.873285917E+02  2.873285917E+02  9.933811373E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.706477121E-04  3.609417255E-04  9.683000017E+04 -3.517944003E-05  2.868686268E+02  2.868686268E+02  9.980448911E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614656517E-05  1.006307702E-04  9.682999996E+04  6.567390401E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116762757E-02  1.067685094E-02  9.682998811E+04 -1.425551007E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.300330820E-04  4.086635777E-05  9.683000111E+04 -2.927133752E-04  2.917511454E+02  2.917511452E+02  9.999990540E-01 
