nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.370489128E-05  2.591407510E-05  9.682999981E+04  9.940318123E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.026422176E-04  2.152553517E-04  9.682999815E+04 -2.062327270E-04  2.919999605E+02  2.919999603E+02  9.999914933E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.476287114E-04  4.183151343E-05  9.682999822E+04 -2.094419557E-04  2.918654619E+02  2.918654618E+02  9.991360020E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916649274E-04  2.291582374E-04  9.682999961E+04 -1.825697904E-04  2.919999997E+02  2.919999995E+02  9.999998534E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.648428783E-05  1.185474502E-04  9.682999772E+04  6.168417952E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152378562E-03  1.813604182E-03  9.682999821E+04 -4.975579410E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.870449311E-04  8.205637265E-05  9.682999979E+04 -3.121726522E-04  2.919997980E+02  2.919997977E+02  9.999975450E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.298006413E-04  2.016236659E-04  9.682999867E+04 -2.458294146E-04  2.919999974E+02  2.919999972E+02  9.999999901E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.384301180E-04  3.947793067E-05  9.682999996E+04 -2.024081889E-04  2.919946777E+02  2.919946776E+02  9.999842342E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010092522E-04  1.845849109E-04  9.682999978E+04 -2.325850551E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816863126E-03  1.776025103E-03  9.682999963E+04 -1.963197005E-04  2.919978003E+02  2.919978003E+02  9.999770002E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.651119879E-04  2.261569232E-05  9.682999883E+04 -2.436263022E-04  2.806825219E+02  2.806825217E+02  9.660355615E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.148268457E-04  5.573054407E-05  9.683000041E+04 -2.638405130E-04  2.911532186E+02  2.911532183E+02  9.970559140E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.743818258E-04  1.871255953E-04  9.682999909E+04 -1.008001892E-04  2.872891828E+02  2.872891827E+02  9.929451903E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.706711542E-04  3.608975723E-04  9.683000017E+04 -3.525234018E-05  2.868753993E+02  2.868753993E+02  9.980590132E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.616473909E-05  1.007189592E-04  9.682999996E+04  6.573614414E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116672934E-02  1.067651996E-02  9.682998811E+04 -1.424954825E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.294526542E-04  4.018461756E-05  9.683000111E+04 -2.927540860E-04  2.917386266E+02  2.917386264E+02  9.999989704E-01 
