nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372592915E-05  2.570260850E-05  9.682999981E+04  9.726362166E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.023423394E-04  2.154880512E-04  9.682999815E+04 -2.057205185E-04  2.919999657E+02  2.919999656E+02  9.999950277E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.492480861E-04  4.273387434E-05  9.682999822E+04 -2.102377619E-04  2.918655043E+02  2.918655042E+02  9.992219319E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.916077239E-04  2.291232834E-04  9.682999961E+04 -1.825445517E-04  2.919999996E+02  2.919999995E+02  9.999998578E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.650646797E-05  1.185202641E-04  9.682999772E+04  6.163718973E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152532991E-03  1.813604533E-03  9.682999821E+04 -4.977121654E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.876889259E-04  8.243423459E-05  9.682999979E+04 -3.124718980E-04  2.919998206E+02  2.919998204E+02  9.999978780E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.294024176E-04  2.016941074E-04  9.682999867E+04 -2.453669055E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.378497725E-04  3.878634621E-05  9.682999997E+04 -2.024588355E-04  2.919943862E+02  2.919943860E+02  9.999825334E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010370785E-04  1.845941875E-04  9.682999978E+04 -2.326043050E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816718746E-03  1.776123281E-03  9.682999963E+04 -1.960857534E-04  2.919977810E+02  2.919977810E+02  9.999769353E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.654492100E-04  2.201431323E-05  9.682999883E+04 -2.445411873E-04  2.807702031E+02  2.807702029E+02  9.676775639E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.150640803E-04  5.546602627E-05  9.683000041E+04 -2.643091225E-04  2.910900271E+02  2.910900269E+02  9.973090897E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.754714382E-04  1.879635775E-04  9.682999909E+04 -1.011362515E-04  2.873283509E+02  2.873283508E+02  9.933804865E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.706537132E-04  3.609414886E-04  9.683000017E+04 -3.518562049E-05  2.868686020E+02  2.868686020E+02  9.980449483E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614622483E-05  1.006311843E-04  9.682999996E+04  6.567456323E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116759555E-02  1.067685143E-02  9.682998811E+04 -1.425518623E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.300450443E-04  4.086664437E-05  9.683000111E+04 -2.927251207E-04  2.917511396E+02  2.917511393E+02  9.999990537E-01 
