nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.388966919E-05  2.598991970E-05  9.682999981E+04  9.824749400E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.013140247E-04  2.132296907E-04  9.682999816E+04 -2.067528231E-04  2.919998213E+02  2.919998212E+02  9.999859730E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.441140124E-04  4.043116561E-05  9.682999822E+04 -2.072066980E-04  2.918741001E+02  2.918741000E+02  9.992204633E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919018079E-04  2.292858244E-04  9.682999961E+04 -1.826902326E-04  2.919999996E+02  2.919999995E+02  9.999998406E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.671295741E-05  1.185655537E-04  9.682999772E+04  6.147200266E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152546506E-03  1.813577766E-03  9.682999821E+04 -4.977500480E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.867497493E-04  8.218092604E-05  9.682999979E+04 -3.117638441E-04  2.919998385E+02  2.919998383E+02  9.999986324E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.294737110E-04  2.006303626E-04  9.682999867E+04 -2.464088164E-04  2.919999972E+02  2.919999970E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.389313837E-04  3.994819272E-05  9.682999996E+04 -2.024802803E-04  2.919951360E+02  2.919951358E+02  9.999902073E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009496465E-04  1.845193116E-04  9.682999978E+04 -2.325852444E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816878195E-03  1.775925364E-03  9.682999963E+04 -1.964259493E-04  2.919978264E+02  2.919978263E+02  9.999772785E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.650814633E-04  2.111489449E-05  9.682999883E+04 -2.450530721E-04  2.810961273E+02  2.810961271E+02  9.702188764E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.132739585E-04  5.782257728E-05  9.683000041E+04 -2.603561537E-04  2.910650499E+02  2.910650497E+02  9.978785974E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.694593723E-04  1.821673156E-04  9.682999910E+04 -1.006648857E-04  2.876172661E+02  2.876172660E+02  9.945770848E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.715165228E-04  3.614399895E-04  9.683000017E+04 -3.560066973E-05  2.868812415E+02  2.868812415E+02  9.980725911E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.641467347E-05  1.007714104E-04  9.682999996E+04  6.553411273E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116941185E-02  1.067901794E-02  9.682998811E+04 -1.425358102E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.292218162E-04  4.112309149E-05  9.683000111E+04 -2.916688316E-04  2.917607450E+02  2.917607448E+02  9.999992771E-01 
