nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.273589110E-05  2.558926672E-05  9.682999981E+04  1.061303845E-05  2.919999998E+02  2.919999999E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.149562710E-04  2.109501875E-04  9.682999814E+04 -2.224750048E-04  2.920000002E+02  2.920000000E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.529959815E-04  8.459976831E-06  9.682999821E+04 -2.452766772E-04  2.919998970E+02  2.919998968E+02  9.999999832E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.891537029E-04  2.235527743E-04  9.682999961E+04 -1.851733543E-04  2.920000000E+02  2.919999998E+02  9.999999992E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.617379444E-05  1.186745670E-04  9.682999772E+04  6.211055644E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.147621076E-03  1.813250722E-03  9.682999821E+04 -4.931230078E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.159598680E-04  9.441456353E-05  9.682999976E+04 -3.298114617E-04  2.920000662E+02  2.920000660E+02  1.000000002E+00 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.451442471E-04  1.992634187E-04  9.682999865E+04 -2.633265534E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.818139072E-04  6.584836945E-05  9.682999992E+04 -2.217306578E-04  2.920000027E+02  2.920000026E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.019708230E-04  1.815253137E-04  9.682999978E+04 -2.363382725E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.813052599E-03  1.771697009E-03  9.682999963E+04 -1.964623536E-04  2.919985176E+02  2.919985176E+02  9.999838791E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.723205861E-04  2.307862290E-05  9.682999883E+04 -2.512648514E-04  2.920300740E+02  2.920300738E+02  9.999929813E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.282826438E-04  4.745913774E-05  9.683000039E+04 -2.849795617E-04  2.920065880E+02  2.920065878E+02  1.000000007E+00 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.834607301E-04  1.593492689E-04  9.682999909E+04 -1.380626475E-04  2.919998375E+02  2.919998374E+02  9.999831002E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.749742548E-04  3.565197848E-04  9.683000017E+04 -4.596209259E-05  2.888587479E+02  2.888587479E+02  9.995777305E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.578787165E-05  1.007334485E-04  9.682999996E+04  6.612625925E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112466558E-02  1.066534382E-02  9.682998815E+04 -1.393088662E-03  2.919999984E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.478408629E-04  3.198410637E-05  9.683000110E+04 -3.186570688E-04  2.920007352E+02  2.920007349E+02  1.000000015E+00 
