nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372773727E-05  2.595705737E-05  9.682999981E+04  9.956685384E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.027821654E-04  2.148754384E-04  9.682999815E+04 -2.067193192E-04  2.919999525E+02  2.919999523E+02  9.999896052E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.470116296E-04  4.148007924E-05  9.682999822E+04 -2.091456911E-04  2.918658686E+02  2.918658684E+02  9.991135692E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918427293E-04  2.291874002E-04  9.682999961E+04 -1.827209836E-04  2.919999997E+02  2.919999995E+02  9.999998515E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.651365127E-05  1.185529545E-04  9.682999772E+04  6.165979073E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152256862E-03  1.813597771E-03  9.682999821E+04 -4.974421731E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.869366639E-04  8.184019995E-05  9.682999979E+04 -3.122617797E-04  2.919998058E+02  2.919998056E+02  9.999978363E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.300978789E-04  2.014583045E-04  9.682999867E+04 -2.462774998E-04  2.919999974E+02  2.919999972E+02  9.999999900E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.388636777E-04  3.973568919E-05  9.682999996E+04 -2.026065035E-04  2.919948061E+02  2.919948060E+02  9.999853976E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.011294328E-04  1.845811047E-04  9.682999978E+04 -2.327086493E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816868380E-03  1.776034271E-03  9.682999963E+04 -1.963166740E-04  2.919978072E+02  2.919978072E+02  9.999770529E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.653387709E-04  2.259543347E-05  9.682999883E+04 -2.438736578E-04  2.806966047E+02  2.806966045E+02  9.661577699E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.146614055E-04  5.582469933E-05  9.683000041E+04 -2.635890187E-04  2.911529771E+02  2.911529769E+02  9.971034169E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.736746738E-04  1.862222000E-04  9.682999910E+04 -1.009407786E-04  2.873060260E+02  2.873060259E+02  9.928968873E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.708806674E-04  3.609485443E-04  9.683000017E+04 -3.541739550E-05  2.868778360E+02  2.868778360E+02  9.980620635E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.619830235E-05  1.007371220E-04  9.682999996E+04  6.571924562E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116596853E-02  1.067674515E-02  9.682998811E+04 -1.423988423E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.294717895E-04  4.010737094E-05  9.683000111E+04 -2.928434883E-04  2.917367653E+02  2.917367651E+02  9.999990421E-01 
