nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.364952201E-05  2.579425672E-05  9.682999981E+04  9.886485818E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.030828912E-04  2.156565115E-04  9.682999815E+04 -2.063073659E-04  2.919999655E+02  2.919999654E+02  9.999947265E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.497237383E-04  4.268041043E-05  9.682999822E+04 -2.107621160E-04  2.918647343E+02  2.918647342E+02  9.992005974E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919108461E-04  2.291281825E-04  9.682999961E+04 -1.828432124E-04  2.919999996E+02  2.919999995E+02  9.999998562E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.643587158E-05  1.185332470E-04  9.682999772E+04  6.171961838E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152527061E-03  1.813637549E-03  9.682999821E+04 -4.976761014E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.882390232E-04  8.244379130E-05  9.682999979E+04 -3.130133205E-04  2.919998063E+02  2.919998060E+02  9.999975203E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.301029398E-04  2.017836873E-04  9.682999867E+04 -2.459856997E-04  2.919999974E+02  2.919999972E+02  9.999999904E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.384302584E-04  3.883828488E-05  9.682999996E+04 -2.029918434E-04  2.919943770E+02  2.919943768E+02  9.999820970E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.013220771E-04  1.845901737E-04  9.682999978E+04 -2.328930136E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816746725E-03  1.776014026E-03  9.682999963E+04 -1.962134427E-04  2.919977858E+02  2.919977858E+02  9.999769146E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.658859881E-04  2.224465706E-05  9.682999883E+04 -2.447567802E-04  2.807384419E+02  2.807384417E+02  9.671233019E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.158647128E-04  5.549094214E-05  9.683000041E+04 -2.650924355E-04  2.911252784E+02  2.911252782E+02  9.971429151E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.761410967E-04  1.881730662E-04  9.682999909E+04 -1.015905447E-04  2.872933188E+02  2.872933187E+02  9.932051998E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709314219E-04  3.608874906E-04  9.683000017E+04 -3.551385671E-05  2.868687640E+02  2.868687640E+02  9.980501812E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.608930922E-05  1.006723279E-04  9.682999996E+04  6.576906624E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116510597E-02  1.067716529E-02  9.682998811E+04 -1.422742563E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.305248439E-04  4.066450140E-05  9.683000111E+04 -2.933891530E-04  2.917482743E+02  2.917482740E+02  9.999989530E-01 
