nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.350066374E-05  2.564625439E-05  9.682999981E+04  9.900237695E-06  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.067934392E-04  2.114808403E-04  9.682999815E+04 -2.138280519E-04  2.920000009E+02  2.920000007E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.400501036E-04  1.467831382E-05  9.682999823E+04 -2.266557311E-04  2.919789464E+02  2.919789462E+02  9.999539605E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.909968606E-04  2.278613033E-04  9.682999961E+04 -1.830851313E-04  2.919999998E+02  2.919999996E+02  9.999998956E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.646370436E-05  1.185481113E-04  9.682999772E+04  6.170533739E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152086434E-03  1.813861024E-03  9.682999821E+04 -4.970314894E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.061681331E-04  9.376781438E-05  9.682999977E+04 -3.206098376E-04  2.919999681E+02  2.919999679E+02  9.999980544E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.368975315E-04  2.002645120E-04  9.682999866E+04 -2.541665171E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.629750423E-04  5.816667962E-05  9.682999994E+04 -2.099008606E-04  2.919999480E+02  2.919999479E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.005098200E-04  1.839870094E-04  9.682999978E+04 -2.326311573E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815920110E-03  1.775778677E-03  9.682999963E+04 -1.956017846E-04  2.919978288E+02  2.919978287E+02  9.999754345E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.626087047E-04  2.578699559E-05  9.682999884E+04 -2.388435012E-04  2.891223581E+02  2.891223579E+02  9.992048519E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.207392393E-04  4.932179278E-05  9.683000040E+04 -2.757359565E-04  2.920025513E+02  2.920025511E+02  9.999973130E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.628634995E-04  1.617954877E-04  9.682999911E+04 -1.139914055E-04  2.896321005E+02  2.896321004E+02  9.988839007E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.709327487E-04  3.604532970E-04  9.683000017E+04 -3.606682464E-05  2.869973976E+02  2.869973976E+02  9.980802202E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.622057382E-05  1.008533529E-04  9.682999996E+04  6.580291433E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116384437E-02  1.067482438E-02  9.682998811E+04 -1.423616860E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.386819566E-04  3.876838339E-05  9.683000110E+04 -3.033063489E-04  2.919871260E+02  2.919871258E+02  9.999999075E-01 
