nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.358961483E-05  2.568086052E-05  9.682999981E+04  9.842805915E-06  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.058393672E-04  2.116820592E-04  9.682999815E+04 -2.126903895E-04  2.920000025E+02  2.920000024E+02  9.999999847E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.400735061E-04  2.091705728E-05  9.682999823E+04 -2.209830049E-04  2.919330900E+02  2.919330898E+02  9.997864651E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.934084086E-04  2.290373802E-04  9.682999961E+04 -1.844234952E-04  2.919999996E+02  2.919999995E+02  9.999998629E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.616493574E-05  1.185496354E-04  9.682999772E+04  6.200543875E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.150875301E-03  1.814332974E-03  9.682999821E+04 -4.953897498E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.994332741E-04  8.853940258E-05  9.682999978E+04 -3.186456194E-04  2.919998371E+02  2.919998369E+02  9.999949612E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.358579390E-04  2.005938660E-04  9.682999866E+04 -2.528263635E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.548655115E-04  5.218102007E-05  9.682999995E+04 -2.072529916E-04  2.919995391E+02  2.919995389E+02  9.999999988E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.020012747E-04  1.843317732E-04  9.682999978E+04 -2.338079848E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816967232E-03  1.777095681E-03  9.682999963E+04 -1.954472668E-04  2.919978460E+02  2.919978460E+02  9.999765085E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.627386756E-04  2.674350762E-05  9.682999884E+04 -2.378182562E-04  2.859906894E+02  2.859906893E+02  9.968728730E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.194325496E-04  4.924095587E-05  9.683000040E+04 -2.744832034E-04  2.918679021E+02  2.918679019E+02  9.999401087E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.623485159E-04  1.606463947E-04  9.682999911E+04 -1.141058273E-04  2.887989224E+02  2.887989224E+02  9.979272215E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.737268029E-04  3.610174721E-04  9.683000017E+04 -3.816165339E-05  2.868466027E+02  2.868466027E+02  9.980021711E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.589862664E-05  1.007605176E-04  9.682999996E+04  6.604022110E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.115642821E-02  1.067988312E-02  9.682998812E+04 -1.411584931E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.342597114E-04  3.857398151E-05  9.683000111E+04 -2.990563389E-04  2.919440979E+02  2.919440976E+02  9.999991156E-01 
