nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.374576244E-05  2.579485136E-05  9.682999981E+04  9.790621687E-06  2.919999997E+02  2.919999997E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.034480226E-04  2.160462531E-04  9.682999815E+04 -2.063167224E-04  2.919998203E+02  2.919998201E+02  9.999979156E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.452936879E-04  3.422565700E-05  9.682999822E+04 -2.140509301E-04  2.918731955E+02  2.918731953E+02  9.995086875E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.929009845E-04  2.299986920E-04  9.682999961E+04 -1.830390063E-04  2.919999996E+02  2.919999995E+02  9.999998298E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.642922516E-05  1.185529456E-04  9.682999772E+04  6.174430770E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.151452805E-03  1.813337565E-03  9.682999821E+04 -4.968755943E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.883311767E-04  8.209400253E-05  9.682999979E+04 -3.134245720E-04  2.919998516E+02  2.919998513E+02  9.999985250E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.319479844E-04  2.027649383E-04  9.682999867E+04 -2.469353675E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.413030501E-04  4.124859904E-05  9.682999996E+04 -2.036655708E-04  2.919962777E+02  2.919962775E+02  9.999981223E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.014334833E-04  1.848104610E-04  9.682999978E+04 -2.328034385E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816351860E-03  1.776138236E-03  9.682999963E+04 -1.957054663E-04  2.919978349E+02  2.919978349E+02  9.999771956E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.623093839E-04  2.488065493E-05  9.682999884E+04 -2.387602861E-04  2.815994731E+02  2.815994729E+02  9.729448006E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.175864957E-04  5.361340841E-05  9.683000040E+04 -2.685519231E-04  2.912722214E+02  2.912722212E+02  9.992907890E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.656686408E-04  1.690476360E-04  9.682999910E+04 -1.092746992E-04  2.880635263E+02  2.880635262E+02  9.968352582E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.734772554E-04  3.628140870E-04  9.683000017E+04 -3.628678102E-05  2.868829526E+02  2.868829526E+02  9.980885718E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.611478238E-05  1.007014421E-04  9.682999996E+04  6.577014102E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116411984E-02  1.067712380E-02  9.682998811E+04 -1.421794253E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.291792265E-04  3.769804647E-05  9.683000111E+04 -2.947574072E-04  2.917896568E+02  2.917896566E+02  9.999995106E-01 
