nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.369781610E-05  2.588747392E-05  9.682999981E+04  9.923218036E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.026101824E-04  2.154185725E-04  9.682999815E+04 -2.060517335E-04  2.919999636E+02  2.919999635E+02  9.999924826E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.480120275E-04  4.203822827E-05  9.682999822E+04 -2.096366955E-04  2.918652803E+02  2.918652802E+02  9.991516615E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.915970287E-04  2.291480494E-04  9.682999961E+04 -1.825112469E-04  2.919999997E+02  2.919999995E+02  9.999998543E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.647916293E-05  1.185442433E-04  9.682999772E+04  6.168633301E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152452272E-03  1.813613150E-03  9.682999821E+04 -4.976235205E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.871624438E-04  8.217074722E-05  9.682999979E+04 -3.121857660E-04  2.919997965E+02  2.919997963E+02  9.999974423E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.297025203E-04  2.016935663E-04  9.682999867E+04 -2.456675060E-04  2.919999974E+02  2.919999972E+02  9.999999902E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.382404558E-04  3.932315544E-05  9.682999996E+04 -2.023596479E-04  2.919946058E+02  2.919946057E+02  9.999836028E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009661867E-04  1.845875068E-04  9.682999978E+04 -2.325396508E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816866773E-03  1.776030201E-03  9.682999963E+04 -1.963187027E-04  2.919977965E+02  2.919977965E+02  9.999769737E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.650704611E-04  2.256721970E-05  9.682999883E+04 -2.436312457E-04  2.806894162E+02  2.806894160E+02  9.662011589E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.149475757E-04  5.566380605E-05  9.683000041E+04 -2.640219467E-04  2.911520661E+02  2.911520659E+02  9.970572407E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.747493438E-04  1.875234151E-04  9.682999909E+04 -1.007959608E-04  2.872845142E+02  2.872845141E+02  9.929962991E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.705953084E-04  3.608838744E-04  9.683000017E+04 -3.518718662E-05  2.868736779E+02  2.868736778E+02  9.980569123E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.615417505E-05  1.007083868E-04  9.682999996E+04  6.573709091E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116702808E-02  1.067646762E-02  9.682998811E+04 -1.425301299E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.295139195E-04  4.026934384E-05  9.683000111E+04 -2.927382157E-04  2.917406170E+02  2.917406167E+02  9.999989426E-01 
