nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.379750360E-05  2.600061753E-05  9.682999981E+04  9.926796193E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.022846414E-04  2.140670096E-04  9.682999815E+04 -2.069595192E-04  2.919999340E+02  2.919999339E+02  9.999871244E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.454860199E-04  4.096281536E-05  9.682999822E+04 -2.080925149E-04  2.918677542E+02  2.918677540E+02  9.991157459E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918907874E-04  2.292578518E-04  9.682999961E+04 -1.827047836E-04  2.919999997E+02  2.919999995E+02  9.999998474E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.659463120E-05  1.185597946E-04  9.682999772E+04  6.158515846E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152414102E-03  1.813612637E-03  9.682999821E+04 -4.975858122E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.863155213E-04  8.162109645E-05  9.682999979E+04 -3.118404985E-04  2.919998259E+02  2.919998256E+02  9.999983503E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.299225737E-04  2.010811757E-04  9.682999867E+04 -2.464463838E-04  2.919999974E+02  2.919999972E+02  9.999999898E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.389278600E-04  4.001741371E-05  9.682999996E+04 -2.024136442E-04  2.919950112E+02  2.919950111E+02  9.999872091E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.010698625E-04  1.845783738E-04  9.682999978E+04 -2.326515922E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817042838E-03  1.776067970E-03  9.682999963E+04 -1.964605152E-04  2.919978163E+02  2.919978163E+02  9.999771309E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.651076252E-04  2.217609675E-05  9.682999883E+04 -2.440503610E-04  2.808153512E+02  2.808153511E+02  9.677624981E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.136653480E-04  5.604965901E-05  9.683000041E+04 -2.623856574E-04  2.911443936E+02  2.911443934E+02  9.973086739E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.717932647E-04  1.846556788E-04  9.682999910E+04 -1.005463386E-04  2.873646447E+02  2.873646446E+02  9.931035894E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.710571760E-04  3.611041540E-04  9.683000017E+04 -3.545049079E-05  2.868788349E+02  2.868788348E+02  9.980642535E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.628992519E-05  1.007601058E-04  9.682999996E+04  6.564852016E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116692274E-02  1.067690507E-02  9.682998811E+04 -1.424796696E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.289998607E-04  4.027992885E-05  9.683000111E+04 -2.922144271E-04  2.917411314E+02  2.917411312E+02  9.999991635E-01 
