nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371126242E-05  2.572188743E-05  9.682999981E+04  9.758641305E-06  2.919999995E+02  2.919999995E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.025982875E-04  2.155066963E-04  9.682999815E+04 -2.059595163E-04  2.919999656E+02  2.919999655E+02  9.999950244E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.494885543E-04  4.277944387E-05  9.682999822E+04 -2.104365423E-04  2.918652517E+02  2.918652515E+02  9.992196998E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.917125897E-04  2.291267564E-04  9.682999961E+04 -1.826461728E-04  2.919999996E+02  2.919999995E+02  9.999998572E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.649033837E-05  1.185235751E-04  9.682999772E+04  6.165631073E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152452456E-03  1.813603298E-03  9.682999821E+04 -4.976327144E-04  2.920000012E+02  2.920000009E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.879536268E-04  8.244767347E-05  9.682999979E+04 -3.127243330E-04  2.919998196E+02  2.919998194E+02  9.999978488E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.296521360E-04  2.017014674E-04  9.682999867E+04 -2.456099221E-04  2.919999974E+02  2.919999972E+02  9.999999905E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.380321242E-04  3.876574857E-05  9.682999996E+04 -2.026600065E-04  2.919943644E+02  2.919943643E+02  9.999823700E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.011328249E-04  1.845924983E-04  9.682999978E+04 -2.327016368E-04  2.920000006E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816697561E-03  1.776092513E-03  9.682999963E+04 -1.960925696E-04  2.919977817E+02  2.919977817E+02  9.999769252E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.657164993E-04  2.201908778E-05  9.682999883E+04 -2.448036061E-04  2.807661314E+02  2.807661312E+02  9.676166660E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.153533172E-04  5.544282590E-05  9.683000041E+04 -2.646198393E-04  2.910921058E+02  2.910921056E+02  9.973057228E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.757486057E-04  1.880374729E-04  9.682999909E+04 -1.013406900E-04  2.873212825E+02  2.873212824E+02  9.933546384E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707691620E-04  3.609334782E-04  9.683000017E+04 -3.530797552E-05  2.868681223E+02  2.868681223E+02  9.980463035E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.613578669E-05  1.006413798E-04  9.682999996E+04  6.569439449E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116689154E-02  1.067692397E-02  9.682998811E+04 -1.424748403E-03  2.919999983E+02  2.919999979E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.303093326E-04  4.087348407E-05  9.683000111E+04 -2.929831358E-04  2.917510227E+02  2.917510225E+02  9.999990413E-01 
