nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.440520589E-05  2.585488604E-05  9.682999981E+04  1.144968015E-05  2.920000003E+02  2.920000003E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -3.940843467E-04  2.103413184E-04  9.682999816E+04 -1.837430284E-04  2.919999992E+02  2.919999991E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.326224870E-04  5.802995507E-06  9.682999823E+04 -2.268194915E-04  2.919999071E+02  2.919999069E+02  9.999999842E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.753190091E-04  1.829058835E-04  9.682999962E+04 -1.924131255E-04  2.920000000E+02  2.919999999E+02  1.000000000E+00 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.961446537E-05  1.160550399E-04  9.682999772E+04  6.644057456E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.121738576E-03  1.777832192E-03  9.682999824E+04 -3.439063845E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.943395024E-04  9.828456529E-05  9.682999979E+04 -2.960549371E-04  2.920000893E+02  2.920000891E+02  1.000000002E+00 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.246939182E-04  2.007741024E-04  9.682999867E+04 -2.239198159E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.682075786E-04  7.074010681E-05  9.682999993E+04 -1.974674718E-04  2.920000032E+02  2.920000031E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.938515167E-04  1.705238269E-04  9.682999979E+04 -2.233276898E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.788954503E-03  1.721592026E-03  9.682999965E+04 -6.736247725E-05  2.920000051E+02  2.920000051E+02  1.000000015E+00 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.366377705E-04  2.289464894E-05  9.682999886E+04 -2.137431215E-04  2.920376998E+02  2.920376996E+02  9.999999907E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.033314536E-04  5.151227012E-05  9.683000042E+04 -2.518191835E-04  2.920060312E+02  2.920060310E+02  1.000000007E+00 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.599500184E-04  1.467407964E-04  9.682999911E+04 -1.132092220E-04  2.919997822E+02  2.919997821E+02  9.999999935E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.624030303E-04  2.806397923E-04  9.683000018E+04 -8.176323800E-05  2.920000020E+02  2.920000019E+02  1.000000006E+00 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.934330885E-05  9.886956931E-05  9.682999996E+04  6.952626046E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.105656694E-02  1.059186976E-02  9.682998822E+04 -4.646971797E-04  2.919999984E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.192972780E-04  3.120837599E-05  9.683000112E+04 -2.880889020E-04  2.920007116E+02  2.920007113E+02  1.000000015E+00 
