nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.380327492E-05  2.585403940E-05  9.682999981E+04  9.787202392E-06  2.919999996E+02  2.919999997E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.012443521E-04  2.159283892E-04  9.682999816E+04 -2.042204812E-04  2.919995001E+02  2.919995000E+02  9.999917489E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.453626012E-04  3.831124617E-05  9.682999822E+04 -2.103901824E-04  2.918721890E+02  2.918721888E+02  9.994096448E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.921347909E-04  2.296374024E-04  9.682999961E+04 -1.826025081E-04  2.919999996E+02  2.919999995E+02  9.999998324E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.659838268E-05  1.185582074E-04  9.682999772E+04  6.157988042E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152028805E-03  1.813304566E-03  9.682999821E+04 -4.974816698E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.877198902E-04  8.263766364E-05  9.682999979E+04 -3.123172000E-04  2.919998093E+02  2.919998091E+02  9.999985794E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.295613424E-04  2.022937521E-04  9.682999867E+04 -2.449786980E-04  2.919999972E+02  2.919999970E+02  9.999999904E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.387481989E-04  3.947180501E-05  9.682999996E+04 -2.027318154E-04  2.919950556E+02  2.919950554E+02  9.999954757E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009350255E-04  1.846359722E-04  9.682999978E+04 -2.324641522E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816381176E-03  1.775882144E-03  9.682999963E+04 -1.959684934E-04  2.919978431E+02  2.919978431E+02  9.999774432E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.630812783E-04  2.320465496E-05  9.682999884E+04 -2.411010321E-04  2.814082356E+02  2.814082354E+02  9.723254172E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.159420260E-04  5.703682519E-05  9.683000041E+04 -2.637519901E-04  2.911323212E+02  2.911323210E+02  9.989120419E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.668588001E-04  1.743665650E-04  9.682999910E+04 -1.054972082E-04  2.879813812E+02  2.879813811E+02  9.963952801E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.725826222E-04  3.623934102E-04  9.683000017E+04 -3.579825137E-05  2.868958924E+02  2.868958924E+02  9.981009217E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.628534326E-05  1.007292229E-04  9.682999996E+04  6.562487351E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116841024E-02  1.067849925E-02  9.682998811E+04 -1.424829692E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.294101127E-04  3.942957143E-05  9.683000111E+04 -2.934057407E-04  2.917761277E+02  2.917761275E+02  9.999995810E-01 
