nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.388705040E-05  2.599339270E-05  9.682999981E+04  9.830531525E-06  2.919999996E+02  2.919999996E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.014074817E-04  2.132180268E-04  9.682999816E+04 -2.068568728E-04  2.919998347E+02  2.919998346E+02  9.999859661E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.441606229E-04  4.044045851E-05  9.682999822E+04 -2.072447218E-04  2.918738054E+02  2.918738052E+02  9.992125640E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919361181E-04  2.292839301E-04  9.682999961E+04 -1.827262927E-04  2.919999996E+02  2.919999995E+02  9.999998410E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.671203024E-05  1.185655611E-04  9.682999772E+04  6.147293666E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152537461E-03  1.813591610E-03  9.682999821E+04 -4.977283885E-04  2.920000013E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.867200699E-04  8.212116681E-05  9.682999979E+04 -3.117886772E-04  2.919998393E+02  2.919998391E+02  9.999986457E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.295431792E-04  2.006252609E-04  9.682999867E+04 -2.464829360E-04  2.919999972E+02  2.919999970E+02  9.999999897E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.389837984E-04  3.997691086E-05  9.682999996E+04 -2.025065572E-04  2.919951452E+02  2.919951451E+02  9.999900223E-01 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.009874563E-04  1.845228066E-04  9.682999978E+04 -2.326199234E-04  2.920000005E+02  2.920000003E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816922584E-03  1.775949464E-03  9.682999963E+04 -1.964484091E-04  2.919978258E+02  2.919978258E+02  9.999772690E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.651233336E-04  2.114801602E-05  9.682999883E+04 -2.450625876E-04  2.810845985E+02  2.810845983E+02  9.702115474E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.132519427E-04  5.767397529E-05  9.683000041E+04 -2.604715211E-04  2.910716021E+02  2.910716019E+02  9.978440513E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.696021461E-04  1.823542863E-04  9.682999910E+04 -1.006231618E-04  2.875977930E+02  2.875977930E+02  9.944751303E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.715191368E-04  3.614127407E-04  9.683000017E+04 -3.562791585E-05  2.868807501E+02  2.868807501E+02  9.980715671E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.641243354E-05  1.007716796E-04  9.682999996E+04  6.553653767E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.116894662E-02  1.067890412E-02  9.682998811E+04 -1.424996644E-03  2.919999985E+02  2.919999981E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.292229627E-04  4.108500401E-05  9.683000111E+04 -2.917045150E-04  2.917596579E+02  2.917596577E+02  9.999992739E-01 
