nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature      phase-1-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.319899030E-05  2.564714484E-05  9.682999981E+04  1.020270048E-05  2.919999998E+02  2.919999998E+02  9.999999981E-01 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.123510965E-04  2.112207492E-04  9.682999814E+04 -2.196230072E-04  2.920000006E+02  2.920000004E+02  9.999999851E-01 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.481049669E-04  1.116418282E-05  9.682999822E+04 -2.379181566E-04  2.919970780E+02  2.919970778E+02  9.999949467E-01 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918926576E-04  2.265423619E-04  9.682999961E+04 -1.851844397E-04  2.919999998E+02  2.919999997E+02  9.999999329E-01 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.650435071E-05  1.185375074E-04  9.682999772E+04  6.165501874E-05  2.919999933E+02  2.919999933E+02  9.999999769E-01 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.150838509E-03  1.813535149E-03  9.682999821E+04 -4.960810593E-04  2.920000012E+02  2.920000010E+02  1.000000004E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.144232088E-04  9.571585912E-05  9.682999977E+04 -3.270874397E-04  2.920000592E+02  2.920000589E+02  9.999998474E-01 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.423786813E-04  2.000623595E-04  9.682999866E+04 -2.598320929E-04  2.919999973E+02  2.919999971E+02  9.999999907E-01 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.732810969E-04  6.164972648E-05  9.682999993E+04 -2.170289089E-04  2.919999994E+02  2.919999992E+02  1.000000002E+00 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.022024272E-04  1.837601852E-04  9.682999978E+04 -2.345306807E-04  2.920000005E+02  2.920000004E+02  1.000000002E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.813582970E-03  1.776533408E-03  9.682999963E+04 -1.925759177E-04  2.919978209E+02  2.919978209E+02  9.999743266E-01 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.697693820E-04  2.402447017E-05  9.682999883E+04 -2.477533660E-04  2.907675707E+02  2.907675705E+02  9.997234543E-01 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.264877021E-04  4.862169342E-05  9.683000039E+04 -2.821237609E-04  2.920065000E+02  2.920064998E+02  9.999999613E-01 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.750624316E-04  1.666111257E-04  9.682999909E+04 -1.224353476E-04  2.908913365E+02  2.908913364E+02  9.994430120E-01 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.728973630E-04  3.620811963E-04  9.683000017E+04 -3.682477491E-05  2.872531142E+02  2.872531141E+02  9.982840752E-01 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.627434055E-05  1.008894816E-04  9.682999996E+04  6.578208049E-05  2.920000000E+02  2.920000000E+02  9.999999999E-01 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.115152572E-02  1.067141143E-02  9.682998813E+04 -1.414412417E-03  2.919999984E+02  2.919999980E+02  9.999999925E-01 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.470872963E-04  3.751517553E-05  9.683000110E+04 -3.128562928E-04  2.919975107E+02  2.919975105E+02  1.000000012E+00 
