nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352741691E-05  2.572757775E-05  9.682999981E+04  9.947698426E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073690098E-04  2.155189711E-04  9.682999815E+04 -2.107190491E-04  2.919999653E+02  2.919999652E+02  1.224999982E+00  9.999948594E-01  1.224999982E+00  5.125675736E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541526396E-04  4.278659779E-05  9.682999821E+04 -2.150940666E-04  2.918647867E+02  2.918647865E+02  1.224999981E+00  9.992147271E-01  1.224999981E+00  7.852570662E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943809985E-04  2.291144501E-04  9.682999961E+04 -1.853258357E-04  2.920000009E+02  2.920000008E+02  1.225000000E+00  9.999998567E-01  1.225000000E+00  1.432611986E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618278493E-05  1.185258412E-04  9.682999772E+04  6.196593803E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148732047E-03  1.813606630E-03  9.682999821E+04 -4.939093267E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938937533E-04  8.244553515E-05  9.682999979E+04 -3.186664136E-04  2.919998148E+02  2.919998145E+02  1.225000002E+00  9.999978309E-01  1.225000002E+00  2.170992734E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343847768E-04  2.017070196E-04  9.682999866E+04 -2.503374289E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999905E-01  1.224999989E+00  2.343696021E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.426142254E-04  3.875938759E-05  9.682999996E+04 -2.072478546E-04  2.919943543E+02  2.919943542E+02  1.225000003E+00  9.999824585E-01  1.225000003E+00  1.754358211E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036364827E-04  1.845846593E-04  9.682999978E+04 -2.352125307E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815191426E-03  1.776086337E-03  9.682999963E+04 -1.945930482E-04  2.919979858E+02  2.919979858E+02  1.225000018E+00  9.999769199E-01  1.225000018E+00  2.309496743E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.720443243E-04  2.202136793E-05  9.682999883E+04 -2.511002907E-04  2.803861841E+02  2.803861839E+02  1.224999989E+00  9.675860569E-01  1.224999989E+00  3.241393376E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.201987190E-04  5.545430851E-05  9.683000040E+04 -2.694531646E-04  2.910825267E+02  2.910825265E+02  1.225000009E+00  9.971681298E-01  1.225000009E+00  2.831877664E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805346030E-04  1.880364655E-04  9.682999909E+04 -1.061123611E-04  2.872963237E+02  2.872963236E+02  1.224999992E+00  9.933255236E-01  1.224999992E+00  6.674469883E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736391059E-04  3.609086473E-04  9.683000017E+04 -3.820516352E-05  2.868715025E+02  2.868715025E+02  1.225000007E+00  9.980473465E-01  1.225000007E+00  1.952659098E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.588246308E-05  1.006454876E-04  9.682999996E+04  6.595132364E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113886236E-02  1.067786764E-02  9.682998814E+04 -1.395858124E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.232628441E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.366226488E-04  4.086671464E-05  9.683000111E+04 -2.993019176E-04  2.917451936E+02  2.917451933E+02  1.225000018E+00  9.999990271E-01  1.225000018E+00  9.878179010E-07 
