nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.350307894E-05  2.584874245E-05  9.682999981E+04  1.008257123E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075264140E-04  2.156064538E-04  9.682999815E+04 -2.107965806E-04  2.919999659E+02  2.919999657E+02  1.224999982E+00  9.999918694E-01  1.224999982E+00  8.115666492E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.536770140E-04  4.248821345E-05  9.682999821E+04 -2.148908174E-04  2.918643231E+02  2.918643230E+02  1.224999981E+00  9.991684192E-01  1.224999981E+00  8.315649586E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943596737E-04  2.291251003E-04  9.682999961E+04 -1.852948364E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998545E-01  1.225000000E+00  1.454857659E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.616219468E-05  1.185410071E-04  9.682999772E+04  6.200042100E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148702607E-03  1.813620292E-03  9.682999821E+04 -4.938673422E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.936795645E-04  8.235193854E-05  9.682999979E+04 -3.185375758E-04  2.919997972E+02  2.919997969E+02  1.225000002E+00  9.999975007E-01  1.225000002E+00  2.501118051E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.345224514E-04  2.017655927E-04  9.682999866E+04 -2.504216410E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999902E-01  1.224999989E+00  5.159942113E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.427533888E-04  3.897487452E-05  9.682999996E+04 -2.071904108E-04  2.919944233E+02  2.919944232E+02  1.225000003E+00  9.999844630E-01  1.225000003E+00  1.553907131E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035924947E-04  1.845817105E-04  9.682999978E+04 -2.351711845E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815269342E-03  1.776016927E-03  9.682999963E+04 -1.947343807E-04  2.919979952E+02  2.919979952E+02  1.225000018E+00  9.999769357E-01  1.225000018E+00  2.307923755E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.718006882E-04  2.235990434E-05  9.682999883E+04 -2.505312148E-04  2.803393750E+02  2.803393748E+02  1.224999989E+00  9.667044822E-01  1.224999989E+00  3.329550845E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202575411E-04  5.552654464E-05  9.683000040E+04 -2.694536642E-04  2.911302692E+02  2.911302690E+02  1.225000009E+00  9.971768880E-01  1.225000009E+00  2.823119403E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.803467446E-04  1.879993028E-04  9.682999909E+04 -1.059382432E-04  2.872619177E+02  2.872619177E+02  1.224999992E+00  9.929434483E-01  1.224999992E+00  7.056545227E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.735723179E-04  3.608640979E-04  9.683000017E+04 -3.818259591E-05  2.868737345E+02  2.868737345E+02  1.225000007E+00  9.980535837E-01  1.225000007E+00  1.946421873E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.588197535E-05  1.006950503E-04  9.682999996E+04  6.599703475E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113852454E-02  1.067756745E-02  9.682998814E+04 -1.395794191E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.310398368E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.363672897E-04  4.051933751E-05  9.683000111E+04 -2.993632083E-04  2.917396928E+02  2.917396925E+02  1.225000018E+00  9.999989671E-01  1.225000018E+00  1.047809177E-06 
